accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX28544245	Liver & Other	NA	liver & other	NA	SRP580984	SRS24843425	0.983	0.749	47.752	0.428	0.594	0.964	984.41	51029	7597.78	1698
SRX2956443	Whole Embryos	NA	whole embryos	5.5 hpf zebrafish embryos	SRP110506	SRS2313646	0.995	0.775	12.409	0.746	0.746	0.955	1029.53	36272	6498.43	2246
SRX2956444	Whole Embryos	NA	whole embryos	5.5 hpf zebrafish embryos	SRP110506	SRS2313647	0.995	0.790	13.041	0.750	0.739	0.955	1031.2	36050	6681.74	2219
SRX2956445	Whole Embryos	NA	whole embryos	5.5 hpf zebrafish embryos	SRP110506	SRS2313648	0.991	0.782	12.824	0.751	0.737	0.956	1049.75	36473	6769.03	2099
SRX2956446	Whole Embryos	NA	whole embryos	5.5 hpf zebrafish embryos	SRP110506	SRS2313649	0.977	0.787	13.258	0.760	0.723	0.957	1115.35	36157	6596.27	2451
SRX2956447	Whole Embryos	NA	whole embryos	5.5 hpf zebrafish embryos	SRP110506	SRS2313651	0.996	0.783	12.203	0.750	0.621	0.955	1036.42	36170	6774.68	2106
SRX2956448	Whole Embryos	NA	whole embryos	5.5 hpf zebrafish embryos	SRP110506	SRS2313650	0.995	0.781	14.453	0.752	0.673	0.961	1041.31	37278	6872.48	2172
SRX3311845	pool of 7dpf larvae	NA	NA	pool of 7dpf larvae	SRP120844	SRS2618035	0.986	0.588	2.912	0.630	0.975	0.718	1752.49	22435	12616.79	367
SRX4141892	Embryo	embryo	NA	256-cell	SRP149356	SRS3355702	0.967	0.223	3.574	0.640	0.509	0.858	1119849.0	1	18118500.0	1
SRX4141895	Embryo	embryo	NA	256-cell	SRP149356	SRS3355705	0.964	0.734	3.389	0.630	0.619	0.845	1248.88	33309	10283.16	889
SRX4776290	Brain	NA	Brain	Brain	SRP162864	SRS3856923	0.990	0.756	2.404	0.605	0.712	0.728	1496.3	28189	14266.28	367
SRX4776293	Brain	NA	Brain	Brain	SRP162864	SRS3856926	0.989	0.764	2.228	0.710	0.869	0.706	1533.95	26060	17799.14	273
SRX5027430	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058854	0.981	0.813	4.688	0.492	0.091	0.886	1140.52	34565	10899.84	737
SRX5027431	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058855	0.979	0.827	10.800	0.526	0.184	0.950	1064.54	37514	8134.69	1500
SRX5027432	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058856	0.978	0.814	10.240	0.691	0.125	0.945	1086.63	35714	7032.07	1932
SRX5027433	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058857	0.980	0.804	26.283	0.756	0.492	0.963	992.16	46403	7157.48	2234
SRX5027434	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058858	0.979	0.805	3.274	0.462	0.062	0.815	1173.6	33223	11745.28	651
SRX5027435	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058859	0.977	0.817	8.333	0.324	0.167	0.934	1093.01	36054	6850.0	1981
SRX5027436	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058860	0.980	0.811	15.791	0.707	0.337	0.958	1035.1	39697	6759.99	2323
SRX5027437	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058861	0.981	0.805	27.192	0.754	0.612	0.966	1026.73	46137	7202.87	2181
SRX5027438	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058862	0.977	0.817	12.100	0.639	0.420	0.956	1058.77	38429	7415.57	1864
SRX5027439	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058863	0.980	0.827	23.578	0.713	0.673	0.966	1045.7	44402	8109.85	1812
SRX5027440	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058864	0.980	0.814	16.660	0.620	0.721	0.959	1023.28	41036	6754.07	2321
SRX5027441	Primordial Germ	primordial germ cells	NA	primordial germ cells	SRP169625	SRS4058865	0.981	0.804	19.613	0.739	0.845	0.961	961.41	45879	8155.67	1543
SRX5027442	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058866	0.979	0.822	15.549	0.621	0.643	0.960	1017.0	42075	7169.44	2132
SRX5027443	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058867	0.981	0.827	20.327	0.726	0.773	0.963	1028.78	43460	7057.18	2321
SRX5027444	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058868	0.980	0.813	22.640	0.725	0.754	0.965	1013.76	44076	8015.01	1668
SRX5027445	Somatic	somatic cells	NA	somatic cells	SRP169625	SRS4058869	0.981	0.802	19.192	0.737	0.872	0.960	955.48	45720	8043.92	1582
SRX5122072	Liver	NA	liver	Adult liver tissue subject to WGBS	SRP173189	SRS4135390	0.990	0.766	19.019	0.713	0.758	0.941	1334.64	42226	9532.22	1020
SRX5388281	Fin	fin	NA	zebrafish fin	SRP186181	SRS4376720	0.983	0.768	8.030	0.680	0.745	0.869	1308.02	35489	13027.19	457
SRX5388282	Fin	fin	NA	zebrafish fin	SRP186181	SRS4376721	0.983	0.765	9.468	0.681	0.701	0.878	1285.8	37978	11235.38	717
SRX5388283	Blastema	blastema	NA	zebrafish fin	SRP186181	SRS4376722	0.983	0.781	7.797	0.688	0.780	0.864	1255.12	35463	11679.57	629
SRX5388284	Blastema	blastema	NA	zebrafish fin	SRP186181	SRS4376723	0.983	0.784	9.092	0.669	0.705	0.879	1223.88	36603	11985.39	590
SRX5388285	Blastema	blastema	NA	zebrafish fin	SRP186181	SRS4376724	0.984	0.773	8.221	0.682	0.743	0.870	1263.48	32499	11995.31	522
SRX5388286	Blastema	blastema	NA	zebrafish fin	SRP186181	SRS4376725	0.983	0.779	7.437	0.666	0.715	0.853	1277.65	32832	12202.95	511
