accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX4639719	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	muscle tissue	SRP159566	SRS3738113	0.994	0.735	11.272	0.746	0.299	0.968	1418.27	43467	23255.85	2343
SRX4663742	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758907	0.997	0.686	21.639	0.826	0.822	0.978	601.16	288727	51201.2	3487
SRX4663743	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758908	0.990	0.698	23.058	0.796	0.831	0.987	455.66	425367	42620.3	3239
SRX4663744	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758909	0.990	0.706	26.497	0.802	0.825	0.987	380.27	543602	35913.23	2930
SRX4663745	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758910	0.988	0.690	26.872	0.764	0.830	0.987	453.81	435523	49595.92	3565
SRX4663746	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758911	0.997	0.679	21.407	0.826	0.799	0.981	680.73	204131	58974.15	3207
SRX4663747	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758912	0.996	0.686	26.465	0.824	0.770	0.980	569.37	250927	43220.14	3413
SRX4663748	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758914	0.996	0.686	19.197	0.770	0.809	0.978	667.74	201901	43805.12	2967
SRX4663749	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758913	0.997	0.670	25.145	0.826	0.819	0.985	490.11	430880	80775.81	3257
SRX4663750	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758915	0.996	0.731	18.081	0.824	0.791	0.977	575.9	189632	31042.75	2932
SRX4663751	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758916	0.997	0.700	17.606	0.826	0.791	0.968	792.53	165305	50438.58	3255
SRX4663752	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758917	0.989	0.717	20.248	0.809	0.824	0.985	544.42	271195	43383.39	2771
SRX4663753	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758918	0.997	0.707	21.177	0.822	0.736	0.981	614.0	209123	34547.43	2682
SRX4663754	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758919	0.989	0.718	23.640	0.803	0.811	0.987	420.57	410963	37549.16	2614
SRX4663755	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758920	0.989	0.722	24.469	0.799	0.829	0.986	395.06	453632	42893.72	2707
SRX4663756	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758921	0.989	0.711	22.803	0.801	0.816	0.986	433.86	404966	43017.14	3117
SRX4663757	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758922	0.989	0.722	25.657	0.804	0.823	0.986	377.9	465889	39671.15	2733
SRX4663758	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758923	0.997	0.702	18.366	0.788	0.747	0.982	635.76	171494	36977.87	3001
SRX4663759	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758924	0.994	0.713	17.856	0.796	0.796	0.985	594.88	205430	38781.87	2936
SRX4663760	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758925	0.990	0.718	26.482	0.807	0.824	0.987	375.06	459948	40405.28	2959
SRX4663761	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758926	0.990	0.727	25.103	0.805	0.829	0.987	355.37	476450	38970.32	3133
SRX4663762	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758927	0.993	0.677	19.575	0.825	0.740	0.987	650.33	286800	48413.39	3475
SRX4663763	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758928	0.997	0.682	19.722	0.826	0.798	0.976	748.17	174463	44029.05	3218
SRX4663764	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758929	0.996	0.715	21.820	0.829	0.776	0.970	727.94	159522	31268.42	2749
SRX4663765	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758930	0.997	0.701	19.370	0.836	0.756	0.982	702.22	150905	41554.99	2870
SRX4663766	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758931	0.996	0.668	22.037	0.820	0.821	0.983	663.37	272191	86748.65	3387
SRX4663767	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758933	0.997	0.687	19.085	0.774	0.796	0.983	663.64	210653	37573.12	2865
SRX4663768	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758934	0.996	0.675	21.519	0.751	0.794	0.985	505.01	316010	35079.2	3061
SRX4663769	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758932	0.996	0.717	17.418	0.829	0.793	0.967	793.33	151607	33720.84	3007
SRX4663770	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758936	0.996	0.726	15.428	0.828	0.776	0.950	876.08	130171	40656.18	3089
SRX4663771	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758937	0.996	0.698	18.471	0.805	0.800	0.976	699.33	181202	43840.98	2830
SRX4663772	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758935	0.996	0.691	18.192	0.760	0.777	0.966	804.66	143629	43674.73	3012
SRX4663773	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758939	0.997	0.718	16.072	0.834	0.797	0.964	815.26	144140	32457.43	3122
SRX4663774	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758938	0.996	0.715	19.907	0.825	0.784	0.979	677.56	190607	34862.77	3059
SRX4663775	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758940	0.997	0.725	20.265	0.797	0.764	0.985	380.93	336647	30616.47	2485
SRX4663776	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758941	0.997	0.689	20.701	0.821	0.792	0.985	463.3	355481	33959.15	2776
SRX4663777	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758942	0.997	0.682	22.502	0.819	0.803	0.978	615.0	252940	52498.4	3340
SRX4663778	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758943	0.992	0.696	22.586	0.818	0.718	0.987	446.68	395963	42762.31	3435
SRX4663779	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758944	0.997	0.734	18.646	0.818	0.767	0.983	473.03	235193	32135.24	2882
SRX4663780	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758945	0.997	0.740	18.511	0.812	0.785	0.983	316.3	366301	28757.39	2708
SRX4663781	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758946	0.994	0.749	18.129	0.829	0.747	0.976	454.25	275427	25948.78	2463
SRX4663782	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758947	0.997	0.730	19.279	0.800	0.790	0.984	407.62	291299	28088.62	2469
SRX4663783	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758948	0.997	0.728	20.868	0.793	0.760	0.985	315.72	405034	28772.94	2445
SRX4663784	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758949	0.996	0.734	19.100	0.798	0.800	0.982	454.24	249032	32099.98	2892
SRX4663785	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758950	0.997	0.728	21.291	0.789	0.755	0.983	381.98	330208	28220.86	2592
SRX4663786	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758951	0.997	0.721	19.535	0.809	0.796	0.984	394.61	317147	28641.07	2457
SRX4663787	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758952	0.997	0.683	23.959	0.821	0.813	0.979	610.9	248477	41898.61	3376
SRX4663788	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758953	0.997	0.691	20.759	0.820	0.793	0.982	562.71	222577	38523.81	3123
SRX4663789	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758954	0.992	0.711	22.771	0.817	0.815	0.978	613.83	298140	45886.42	3710
SRX4663790	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758955	0.996	0.687	26.398	0.829	0.783	0.981	478.7	376982	43235.01	3275
SRX4663791	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758956	0.996	0.704	19.156	0.789	0.803	0.973	705.54	184938	31962.74	2615
SRX4663792	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758958	0.996	0.690	19.662	0.802	0.784	0.983	636.48	206332	43762.96	3128
SRX4663793	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758957	0.997	0.678	23.733	0.819	0.796	0.983	484.12	395894	42753.21	3252
SRX4663794	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758959	0.990	0.717	24.075	0.810	0.825	0.987	394.26	440464	32035.68	2688
SRX4663795	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758960	0.995	0.691	18.871	0.800	0.746	0.979	695.2	183430	48388.31	2625
SRX4663796	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758961	0.990	0.715	25.384	0.812	0.817	0.987	387.2	481370	41555.48	2825
SRX4663797	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758963	0.997	0.701	21.720	0.812	0.741	0.986	439.05	333384	33341.08	2526
SRX4663798	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758962	0.989	0.717	24.666	0.798	0.812	0.988	382.92	510631	34414.02	2748
SRX4663799	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758964	0.997	0.719	19.113	0.811	0.723	0.980	614.1	197064	35765.44	2958
SRX4663800	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758965	0.996	0.703	17.292	0.820	0.808	0.974	715.23	181918	44390.28	2945
SRX4663801	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758966	0.996	0.707	17.732	0.804	0.810	0.978	702.4	155118	31258.16	2585
SRX4663802	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758968	0.997	0.732	16.790	0.825	0.752	0.974	676.75	149500	28983.99	2505
SRX4663803	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758967	0.990	0.731	26.637	0.802	0.819	0.988	329.51	502457	30270.78	2417
SRX4663804	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758970	0.997	0.722	19.390	0.791	0.778	0.983	468.03	251860	34760.69	2923
SRX4663805	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758969	0.997	0.731	17.668	0.799	0.753	0.972	653.52	160140	34754.53	2892
SRX4663806	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758971	0.997	0.716	19.686	0.727	0.750	0.977	613.15	187549	31685.34	2446
SRX4663807	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758974	0.989	0.733	22.912	0.808	0.843	0.987	359.01	442843	33605.9	2702
SRX4663808	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758972	0.997	0.704	19.037	0.741	0.745	0.979	617.79	165940	34741.87	2864
SRX4663809	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758973	0.997	0.724	19.362	0.797	0.760	0.979	552.65	220829	31074.4	2619
SRX4663810	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758976	0.996	0.689	20.471	0.772	0.778	0.979	681.05	187719	50740.17	3209
SRX4663811	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758975	0.996	0.708	16.313	0.816	0.797	0.957	892.02	135590	37362.6	3113
SRX4663812	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758977	0.997	0.712	18.098	0.812	0.788	0.982	603.61	197312	32123.18	2553
SRX4663813	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758979	0.996	0.702	19.080	0.789	0.788	0.982	613.92	189271	29067.72	2837
SRX4663814	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758978	0.997	0.677	18.962	0.805	0.759	0.984	737.85	158277	41519.73	3192
SRX4663815	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758980	0.997	0.669	20.796	0.739	0.783	0.984	653.33	222698	52017.01	3182
SRX4663816	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758981	0.997	0.687	19.756	0.768	0.773	0.982	640.64	194312	32052.6	2761
SRX4663817	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758982	0.990	0.702	23.731	0.803	0.808	0.986	442.73	416732	46031.65	3053
SRX4663818	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758983	0.997	0.664	21.610	0.823	0.820	0.983	658.23	290126	89664.32	3294
SRX4663819	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758984	0.996	0.695	16.600	0.783	0.796	0.955	913.45	128164	36653.11	3161
SRX4663820	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758986	0.996	0.705	17.088	0.824	0.786	0.961	856.95	123493	36517.42	2917
SRX4663821	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758985	0.991	0.699	20.793	0.834	0.719	0.983	701.31	245516	51884.06	3593
SRX4663822	Skeletal Muscle	NA	Skeletal muscle	NA	SRP160645	SRS3758987	0.990	0.695	18.834	0.803	0.818	0.986	668.37	243493	41688.34	3305
SRX5625527	Ear	NA	ear	NA	SRP190189	SRS4571390	0.994	0.717	16.996	0.828	0.622	0.983	1335.47	52559	24498.73	2137
SRX5625528	Ear	NA	ear	NA	SRP190189	SRS4571391	0.994	0.728	18.756	0.828	0.653	0.985	1275.55	57899	22785.82	2335
SRX5625529	Blood	NA	blood	NA	SRP190189	SRS4571392	0.996	0.752	16.484	0.831	0.741	0.984	1132.01	54210	17789.36	2276
SRX5625530	Blood	NA	blood	NA	SRP190189	SRS4571393	0.996	0.767	19.186	0.830	0.764	0.984	1048.77	60319	15523.24	2770
SRX7575389	2-4 cell embryo	2-4 cell embryo	NA	2-4 cell embryo	SRP242537	SRS6010001	0.981	0.511	1.784	0.787	0.521	0.726	10780.89	24531	477882.42	753
SRX7575390	8-16 cell embryo	8-16 cell embryo	NA	8-16 cell embryo	SRP242537	SRS6010002	0.984	0.655	2.388	0.783	0.519	0.800	2183.9	34162	196178.4	929
SRX7575391	Blastocyst	Blastocyst	NA	Blastocyst	SRP242537	SRS6010003	0.980	0.142	2.601	0.690	0.268	0.815	0.0	0	0.0	0
SRX7575393	Oocyte	Oocyte	NA	Oocyte	SRP242537	SRS6010005	0.961	0.496	1.965	0.791	0.305	0.754	12200.51	29003	396450.21	1225
SRX7575394	Sperm	Sperm	NA	Sperm	SRP242537	SRS6010006	0.987	0.792	4.577	0.773	0.819	0.917	1562.45	35111	33111.54	713
SRX8419183	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6728479	0.967	0.803	1.711	0.859	0.499	0.716	1438.01	23965	62510.59	468
SRX8419184	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6728479	0.967	0.803	1.696	0.861	0.479	0.713	1385.42	25689	73040.31	399
SRX8419185	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6728479	0.967	0.803	1.719	0.862	0.495	0.717	1403.72	24986	64630.49	422
SRX8423620	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6679088	0.975	0.785	1.573	0.806	0.519	0.728	1471.55	26778	71138.97	357
SRX8423621	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730261	0.962	0.799	1.750	0.842	0.535	0.737	1410.61	24723	69964.12	474
SRX8423622	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730261	0.963	0.799	1.728	0.845	0.517	0.733	1407.69	24802	93198.25	396
SRX8423623	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730261	0.962	0.800	1.749	0.845	0.532	0.737	1359.93	26858	71129.79	489
SRX8423624	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730261	0.963	0.799	1.641	0.844	0.478	0.718	1361.37	26758	86997.41	428
SRX8423625	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6679088	0.975	0.785	1.677	0.803	0.566	0.748	1461.9	27227	60521.79	402
SRX8423626	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6679088	0.975	0.785	1.653	0.804	0.553	0.744	1429.18	28380	58217.86	373
SRX8423627	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6679088	0.975	0.785	1.665	0.805	0.567	0.746	1424.8	28832	60617.7	382
SRX8436484	Peripheral Blood Mononuclear Cell Mononuclear Cells	NA	Peripheral Blood Mononuclear Cell Mononuclear Cells	NA	SRP262318	SRS6679473	0.983	0.801	5.740	0.879	0.880	0.962	1235.92	36954	19375.6	1322
SRX8436485	Peripheral Blood Mononuclear Cell Mononuclear Cells	NA	Peripheral Blood Mononuclear Cell Mononuclear Cells	NA	SRP262318	SRS6679473	0.983	0.801	5.670	0.871	0.884	0.961	1230.73	37013	20308.0	1214
SRX8436486	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730231	0.983	0.804	5.225	0.876	0.862	0.954	1283.01	35273	20572.84	1190
SRX8436487	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730231	0.983	0.804	5.146	0.868	0.867	0.953	1248.76	36805	20288.22	1219
SRX8439875	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729717	0.976	0.793	1.807	0.833	0.564	0.780	1380.04	29103	49405.91	431
SRX8439876	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729717	0.976	0.793	1.785	0.835	0.547	0.776	1314.42	31824	55325.58	331
SRX8439877	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729717	0.976	0.793	1.795	0.836	0.563	0.778	1377.6	29273	49793.42	427
SRX8439878	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729717	0.976	0.793	1.699	0.835	0.508	0.760	1374.81	29299	54155.52	343
SRX8449017	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729869	0.975	0.793	2.327	0.846	0.485	0.838	1343.92	31151	39493.47	529
SRX8449018	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729869	0.975	0.793	2.301	0.849	0.466	0.835	1306.72	32798	39416.05	546
SRX8449019	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729869	0.975	0.793	2.336	0.849	0.481	0.839	1313.86	32264	40837.13	516
SRX8449020	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6729869	0.975	0.793	2.193	0.849	0.426	0.822	1319.14	32144	39281.83	498
SRX8449784	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730087	0.982	0.799	6.004	0.872	0.866	0.971	1174.13	39213	19364.08	1213
SRX8449785	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730087	0.982	0.799	5.938	0.865	0.870	0.970	1168.69	39585	18133.82	1357
SRX8449786	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730088	0.982	0.796	4.929	0.861	0.889	0.955	1273.19	35504	25079.04	951
SRX8449787	PBMC	NA	Peripheral Blood Mononuclear Cells	NA	SRP262318	SRS6730088	0.982	0.795	4.861	0.855	0.892	0.954	1257.9	36217	24021.91	985
SRX8827985	PGC	PGC	NA	Pig cells	SRP273635	SRS7092438	0.995	0.016	20.968	0.454	0.539	0.987	174567.2	2581	582784.63	439
SRX8827986	PGC	PGC	NA	Pig cells	SRP273635	SRS7092439	0.994	0.016	22.375	0.463	0.607	0.986	192884.79	2055	723632.12	229
SRX8827987	PGC	PGC	NA	Pig cells	SRP273635	SRS7092440	0.994	0.012	23.719	0.503	0.593	0.988	513686.27	147	1743772.12	80
SRX8827988	PGC	PGC	NA	Pig cells	SRP273635	SRS7092441	0.993	0.013	21.175	0.483	0.583	0.986	348740.04	446	1222593.86	111
SRX8827989	Somatic	Somatic Cell	NA	Pig cells	SRP273635	SRS7092442	0.991	0.656	18.650	0.540	0.559	0.986	1022.31	67625	27922.54	1338
SRX8827990	Somatic	Somatic Cell	NA	Pig cells	SRP273635	SRS7092443	0.992	0.652	19.756	0.469	0.634	0.986	1042.45	61787	15630.02	2395
SRX9710884	Cumulus	NA	NA	cumulus cell	SRP298725	SRS7905662	0.972	0.719	3.421	0.599	0.372	0.712	1393.39	36276	126760.42	222
