wgEncodeCshlLongRnaSeqLiverE18FastqRd1Rep1	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18FastqRd1Rep2	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18FastqRd2Rep1	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18FastqRd2Rep2	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18GeneDeNovo	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18GeneEnsV65IAcuff	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18Junctions	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18MinusRawRep1	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18MinusRawRep2	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18PlusRawRep1	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18PlusRawRep2	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18SpikeinsRep1	CSHL-m	2012-07-31	n/a	2013-05-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18SpikeinsRep2	CSHL-m	2012-07-31	n/a	2013-05-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18TranscriptDeNovo	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLiverE18TranscriptEnsV65IAcuff	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksAlnRep1	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksAlnRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksAlnRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksAlnRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksContigs	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksExonsDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksFastqRd1Rep1	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksFastqRd1Rep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksFastqRd2Rep1	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksFastqRd2Rep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksGeneDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksJunctions	CSHL-m	2012-03-23	n/a	2012-12-23	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksMinusRawRep1	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksMinusRawRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksPlusRawRep1	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksPlusRawRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksSpikeinsRep1	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksSpikeinsRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksSpikeinsRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksSpikeinsRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksTranscriptDeNovo	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqLungAdult8wksTranscriptEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksAlnRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksAlnRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksAlnRep2	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksAlnRep2V2	CSHL-m	2012-07-30	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksContigs	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksExonsDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksFastqRd1Rep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksFastqRd1Rep2	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksFastqRd2Rep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksFastqRd2Rep2	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksGeneDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksJunctions	CSHL-m	2012-03-23	n/a	2012-12-23	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksMinusRawRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksMinusRawRep2	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksPlusRawRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksPlusRawRep2	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksSpikeinsRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksSpikeinsRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksSpikeinsRep2	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksSpikeinsRep2V2	CSHL-m	2012-07-30	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksTranscriptDeNovo	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqMamgAdult8wksTranscriptEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep1	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep1V2	CSHL-m	2012-07-30	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksAlnRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksContigs	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksExonsDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksFastqRd1Rep1	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksFastqRd1Rep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksFastqRd2Rep1	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksFastqRd2Rep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksGeneDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksJunctions	CSHL-m	2012-03-23	n/a	2012-12-23	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksMinusRawRep1	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksMinusRawRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksPlusRawRep1	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksPlusRawRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksSpikeinsRep1	CSHL-m	2012-02-02	n/a	2012-11-02	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksSpikeinsRep1V2	CSHL-m	2012-07-30	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksSpikeinsRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksSpikeinsRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksTranscriptDeNovo	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqOvaryAdult8wksTranscriptEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksAlnRep1	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksAlnRep2	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksContigs	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksExonsDeNovo	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksFastqRd1Rep1	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksFastqRd1Rep2	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksFastqRd2Rep1	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksFastqRd2Rep2	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksGeneDeNovo	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksJunctions	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksMinusRawRep1	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksMinusRawRep2	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksPlusRawRep1	CSHL-m	2012-07-13	n/a	2013-04-13	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksPlusRawRep2	CSHL-m	2012-07-14	n/a	2013-04-14	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksSpikeinsRep1	CSHL-m	2012-07-31	n/a	2013-05-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksSpikeinsRep2	CSHL-m	2012-07-31	n/a	2013-05-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksTranscriptDeNovo	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqPlacAdult8wksTranscriptEnsV65IAcuff	CSHL-m	2012-07-30	n/a	2013-04-30	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksAlnRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksContigs	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksExonsDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksFastqRd1Rep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksFastqRd1Rep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksFastqRd2Rep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksFastqRd2Rep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksGeneDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksJunctions	CSHL-m	2012-03-23	n/a	2012-12-23	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksMinusRawRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksMinusRawRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksPlusRawRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksPlusRawRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksSpikeinsRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksSpikeinsRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksSpikeinsRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksSpikeinsRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksTranscriptDeNovo	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSfatAdult8wksTranscriptEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksAlnRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksContigs	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksExonsDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksFastqRd1Rep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksFastqRd1Rep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksFastqRd2Rep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksFastqRd2Rep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksGeneDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksJunctions	CSHL-m	2012-03-23	n/a	2012-12-23	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksMinusRawRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksMinusRawRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksPlusRawRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksPlusRawRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksSpikeinsRep1	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksSpikeinsRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksSpikeinsRep2	CSHL-m	2012-02-01	n/a	2012-11-01	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksSpikeinsRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksTranscriptDeNovo	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSmintAdult8wksTranscriptEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSplAdult8wksAlnRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSplAdult8wksAlnRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSplAdult8wksExonsDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSplAdult8wksGeneDeNovo	CSHL-m	2012-06-19	n/a	2013-03-19	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSplAdult8wksSpikeinsRep1V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSplAdult8wksSpikeinsRep2V2	CSHL-m	2012-07-29	n/a	2013-04-29	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksAlnRep1	CSHL-m	2012-01-06	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksAlnRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksContigs	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksExonsEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksFastqRd1Rep1	CSHL-m	2012-01-06	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksFastqRd1Rep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksFastqRd2Rep1	CSHL-m	2012-01-06	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksFastqRd2Rep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksGeneEnsV65IAcuff	CSHL-m	2012-03-26	n/a	2012-12-26	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksJunctions	CSHL-m	2012-03-23	n/a	2012-12-23	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksMinusRawRep1	CSHL-m	2012-01-06	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksMinusRawRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksPlusRawRep1	CSHL-m	2012-01-06	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksPlusRawRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksSpikeinsRep1	CSHL-m	2012-01-06	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksSpikeinsRep2	CSHL-m	2012-01-05	n/a	2012-10-05	wgEncodeCshlLongRnaSeq
wgEncodeCshlLongRnaSeqSpleenAdult8wksTranscriptDeNovo	CSHL-m	2012-02-09	n/a	2012-11-09	wgEncodeCshlLongRnaSeq
