ENSG00000223972.4	GTEX-N7MT-1426-SM-3LK5M	arteryAorta	0.000
ENSG00000223972.4	GTEX-XYKS-0426-SM-4BRW4	arteryAorta	0.000
ENSG00000223972.4	GTEX-XXEK-0726-SM-4BRWF	arteryAorta	0.000
ENSG00000223972.4	GTEX-XV7Q-0526-SM-4BRWR	arteryAorta	0.000
ENSG00000223972.4	GTEX-XUZC-0626-SM-4BOPG	arteryAorta	0.000
ENSG00000223972.4	GTEX-XUW1-1126-SM-4BONZ	arteryAorta	0.000
ENSG00000223972.4	GTEX-XUJ4-0326-SM-4BOP9	arteryAorta	0.000
ENSG00000223972.4	GTEX-XQ8I-1326-SM-4BOPV	arteryAorta	0.069
ENSG00000223972.4	GTEX-XQ3S-0126-SM-4BOO9	arteryAorta	0.000
ENSG00000223972.4	GTEX-XPT6-0326-SM-4B66V	arteryAorta	0.000
ENSG00000223972.4	GTEX-XBED-0726-SM-4GIAR	arteryAorta	0.000
ENSG00000223972.4	GTEX-WRHU-1326-SM-4E3K7	arteryAorta	0.091
ENSG00000223972.4	GTEX-WH7G-0626-SM-4LVMO	arteryAorta	0.000
ENSG00000223972.4	GTEX-WFON-0526-SM-4LVLY	arteryAorta	0.000
ENSG00000223972.4	GTEX-WFG7-0926-SM-4LMK7	arteryAorta	0.000
ENSG00000223972.4	GTEX-VUSG-0526-SM-4KL22	arteryAorta	0.067
ENSG00000223972.4	GTEX-VJYA-0226-SM-4KL1Q	arteryAorta	0.000
ENSG00000223972.4	GTEX-V955-0926-SM-4JBJ8	arteryAorta	0.000
ENSG00000223972.4	GTEX-V1D1-0326-SM-4JBIY	arteryAorta	0.000
ENSG00000223972.4	GTEX-UPK5-1526-SM-4JBJA	arteryAorta	0.110
ENSG00000223972.4	GTEX-UPJH-0926-SM-4IHKA	arteryAorta	0.032
ENSG00000223972.4	GTEX-UJMC-0626-SM-4IHJQ	arteryAorta	0.000
ENSG00000223972.4	GTEX-UJHI-0226-SM-4IHJL	arteryAorta	0.000
ENSG00000223972.4	GTEX-U8XE-1226-SM-4E3HN	arteryAorta	0.000
ENSG00000223972.4	GTEX-U3ZN-0526-SM-4DXTH	arteryAorta	0.000
ENSG00000223972.4	GTEX-U3ZM-0326-SM-4DXUJ	arteryAorta	0.000
ENSG00000223972.4	GTEX-U3ZH-0626-SM-4DXT3	arteryAorta	0.000
ENSG00000223972.4	GTEX-TMMY-1026-SM-4DXTI	arteryAorta	0.000
ENSG00000223972.4	GTEX-T8EM-0426-SM-4DM7E	arteryAorta	0.000
