accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX19053688	Testicle	NA	Testicle	Testicle	SRP417956	SRS16469793	0.920	0.734	7.673	0.409	0.844	0.958	1200.66	42212	19873.63	1677
SRX19053689	Testicle	NA	Testicle	Testicle	SRP417956	SRS16469794	0.917	0.723	7.636	0.395	0.831	0.958	1180.96	42450	30016.13	1329
SRX19053690	Testicle	NA	Testicle	Testicle	SRP417956	SRS16469795	0.920	0.745	7.637	0.401	0.837	0.958	1176.38	43536	33529.06	1263
SRX19053691	Testicle	NA	Testicle	Testicle	SRP417956	SRS16469796	0.921	0.741	7.664	0.396	0.843	0.956	1174.87	43747	30461.95	1443
SRX19053692	Testicle	NA	Testicle	Testicle	SRP417956	SRS16469797	0.922	0.725	8.293	0.402	0.847	0.958	1159.06	43999	19405.05	1664
SRX19053693	Testicle	NA	Testicle	Testicle	SRP417956	SRS16469798	0.919	0.736	7.713	0.400	0.841	0.957	1185.08	42989	34304.44	1205
SRX19053694	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469799	0.917	0.741	7.630	0.404	0.832	0.960	1179.94	35447	37771.52	1136
SRX19053695	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469800	0.916	0.738	7.560	0.391	0.831	0.958	1195.14	33400	41966.3	838
SRX19053696	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469801	0.922	0.732	7.555	0.401	0.842	0.957	1189.63	33585	41585.88	1040
SRX19053697	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469802	0.921	0.741	7.876	0.395	0.844	0.957	1190.77	33815	34871.77	1101
SRX19053698	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469803	0.921	0.719	7.775	0.401	0.830	0.959	1227.55	32571	36247.47	882
SRX19053699	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469804	0.918	0.767	7.911	0.406	0.843	0.960	1140.26	36381	13978.86	1168
SRX19053700	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469805	0.918	0.742	7.549	0.394	0.831	0.957	1207.52	33259	35428.55	1064
SRX19053701	Adrenal	NA	Adrenal	Adrenal	SRP417956	SRS16469806	0.908	0.759	7.362	0.412	0.836	0.962	1224.34	33338	29724.85	1369
SRX19053702	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469807	0.917	0.742	7.943	0.405	0.844	0.959	1242.09	34299	36735.17	1218
SRX19053703	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469808	0.920	0.737	7.770	0.408	0.836	0.957	1203.74	40627	25983.72	1436
SRX19053704	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469809	0.915	0.737	7.706	0.411	0.830	0.959	1233.58	37262	27939.86	1425
SRX19053705	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469810	0.917	0.746	8.027	0.402	0.851	0.957	1221.09	39763	24611.11	1743
SRX19053706	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469811	0.915	0.739	7.751	0.409	0.852	0.957	1220.8	41087	28874.64	1462
SRX19053707	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469812	0.911	0.761	7.593	0.406	0.816	0.959	1237.94	38309	37746.0	1441
SRX19053709	Hypothalamus	NA	Hypothalamus	Hypothalamus	SRP417956	SRS16469814	0.910	0.735	7.724	0.414	0.839	0.963	1263.87	37772	30153.77	1490
SRX19053710	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469815	0.922	0.651	7.723	0.397	0.833	0.960	1317.16	36635	54971.11	1228
SRX19053711	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469816	0.921	0.675	7.677	0.398	0.839	0.957	1234.09	36600	41583.42	952
SRX19053712	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469817	0.924	0.653	7.885	0.399	0.831	0.958	1239.37	36202	39490.14	1194
SRX19053713	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469818	0.924	0.666	7.833	0.397	0.842	0.958	1298.28	36037	54645.12	1089
SRX19053714	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469819	0.923	0.653	7.676	0.387	0.828	0.955	1273.37	37208	45538.5	1128
SRX19053715	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469820	0.919	0.692	7.918	0.410	0.845	0.959	1215.92	39323	49529.55	1040
SRX19053716	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469821	0.915	0.696	7.697	0.403	0.843	0.961	1256.9	37561	44187.54	1089
SRX19053717	Pituitary	NA	Pituitary	Pituitary	SRP417956	SRS16469822	0.915	0.673	7.414	0.406	0.834	0.962	1303.18	36753	53886.42	1206
SRX20203389	Milk Somatic	NA	Milk somatic cells	NA	SRP435692	SRS17530367	0.997	0.682	26.757	0.787	0.580	0.990	1216.59	61289	14377.52	3169
SRX20203390	Milk Somatic	NA	Milk somatic cells	NA	SRP435692	SRS17530369	0.997	0.695	29.571	0.805	0.562	0.990	1270.91	63149	15329.1	3036
SRX20203391	Milk Somatic	NA	Milk somatic cells	NA	SRP435692	SRS17530368	0.997	0.688	33.818	0.804	0.548	0.991	1297.43	65434	15371.29	2963
SRX20203392	Milk Somatic	Milk somatic cells	Milk somatic cells	NA	SRP435692	SRS17530371	0.997	0.670	33.995	0.811	0.838	0.991	1260.47	73143	16636.53	2644
SRX20203393	Milk Somatic	NA	Milk somatic cells	NA	SRP435692	SRS17530370	0.997	0.745	33.588	0.792	0.812	0.991	834.0	73342	11342.01	3515
SRX20203394	Milk Somatic	Milk somatic cells	Milk somatic cells	NA	SRP435692	SRS17530373	0.997	0.723	27.276	0.816	0.597	0.990	814.09	73472	10192.18	3508
SRX20203395	Milk Somatic	Milk somatic cells	Milk somatic cells	NA	SRP435692	SRS17530372	0.997	0.710	26.315	0.824	0.865	0.990	869.25	68378	10769.61	3444
SRX20203396	Milk Somatic	Milk somatic cells	Milk somatic cells	NA	SRP435692	SRS17530374	0.997	0.703	31.387	0.842	0.616	0.990	986.77	58446	14064.14	2915
SRX20713940	Liver	NA	Liver	Liver	SRP257404	SRS6501407	0.991	0.483	45.092	0.749	0.772	0.990	1081.95	41055	18836.52	1273
SRX20713941	Liver	NA	Liver	Liver	SRP257404	SRS6501418	0.990	0.557	42.534	0.693	0.758	0.990	1001.56	41540	9444.39	2054
SRX20713942	Liver	NA	Liver	Liver	SRP257404	SRS6501425	0.990	0.459	38.526	0.658	0.781	0.990	1057.9	36388	72587.9	1073
SRX20713943	Liver	NA	Liver	Liver	SRP257404	SRS6501426	0.991	0.444	42.252	0.678	0.779	0.990	1042.47	36837	1281926.36	708
SRX20713944	Liver	NA	Liver	Liver	SRP257404	SRS6501413	0.992	0.484	37.013	0.699	0.778	0.990	1031.59	36520	16412.84	1278
SRX20713945	Liver	NA	Liver	Liver	SRP257404	SRS6501415	0.991	0.470	43.734	0.783	0.864	0.990	1007.51	37466	44856.32	1326
SRX20713946	Liver	NA	Liver	Liver	SRP257404	SRS6501428	0.989	0.485	41.805	0.680	0.806	0.990	1016.82	37034	16603.08	1196
SRX20713947	Liver	NA	Liver	Liver	SRP257404	SRS6501411	0.992	0.479	44.520	0.751	0.769	0.991	1036.17	37880	23686.7	1381
SRX20713948	Liver	NA	Liver	Liver	SRP257404	SRS6501422	0.992	0.478	45.774	0.735	0.782	0.990	1015.65	38615	21488.15	1123
SRX20713949	Liver	NA	Liver	Liver	SRP257404	SRS6501427	0.991	0.510	41.733	0.693	0.753	0.990	1033.66	38023	12032.93	1698
SRX20713950	Liver	NA	Liver	Liver	SRP257404	SRS6501414	0.992	0.528	40.821	0.716	0.743	0.990	990.56	42684	11571.24	2322
SRX20713951	Liver	NA	Liver	Liver	SRP257404	SRS6501416	0.991	0.568	40.628	0.676	0.764	0.990	991.79	44796	11244.34	2666
SRX20713952	Liver	NA	Liver	Liver	SRP257404	SRS6501409	0.991	0.470	43.184	0.773	0.797	0.990	1095.88	40193	42491.54	1351
SRX20713953	Liver	NA	Liver	Liver	SRP257404	SRS6501419	0.989	0.533	43.646	0.707	0.763	0.990	968.26	43063	10266.75	2435
SRX20713954	Liver	NA	Liver	Liver	SRP257404	SRS6501408	0.992	0.500	46.074	0.768	0.777	0.990	958.94	43520	20629.58	1535
SRX20713955	Liver	NA	Liver	Liver	SRP257404	SRS6501410	0.992	0.458	41.610	0.661	0.785	0.990	1022.8	38531	36937.43	1417
SRX20713956	Liver	NA	Liver	Liver	SRP257404	SRS6501417	0.991	0.503	43.810	0.753	0.743	0.990	948.48	42896	21087.24	1636
SRX20713957	Liver	NA	Liver	Liver	SRP257404	SRS6501421	0.992	0.470	45.527	0.758	0.780	0.990	1152.96	40962	31416.78	1242
SRX20713958	Liver	NA	Liver	Liver	SRP257404	SRS6501424	0.990	0.500	44.773	0.790	0.791	0.990	1065.27	40801	13702.08	1383
SRX20713959	Liver	NA	Liver	Liver	SRP257404	SRS6501412	0.991	0.496	46.708	0.775	0.833	0.990	1128.4	41839	16169.59	1389
SRX20713960	Liver	NA	Liver	Liver	SRP257404	SRS6501406	0.992	0.474	44.982	0.744	0.778	0.991	1002.45	37611	26013.87	1506
SRX20713961	Liver	NA	Liver	Liver	SRP257404	SRS6501420	0.992	0.471	45.528	0.763	0.783	0.991	1000.38	37507	75942.57	1527
SRX20713962	Liver	NA	Liver	Liver	SRP257404	SRS6501423	0.992	0.476	45.183	0.731	0.808	0.990	1018.75	38640	22964.42	1517
SRX20713963	Liver	NA	Liver	Liver	SRP257404	SRS6501405	0.993	0.506	40.098	0.765	0.735	0.991	1004.08	39305	13861.15	1644
SRX22560634	Bovine Fetal Fibroblasts	bovine fetal fibroblasts	bovine fetal fibroblasts	bovine fetal fibroblasts	SRP472636	SRS19569133	0.987	0.726	20.601	0.847	0.638	0.988	1169.67	60387	25487.54	2885
SRX22560635	ESC	bovine embryonic stem cells	bovine embryonic stem cells	bovine embryonic stem cells	SRP472636	SRS19569132	0.984	0.748	20.670	0.797	0.654	0.989	1215.91	52075	20357.16	3768
SRX22560636	ESC	bovine embryonic stem cells	bovine embryonic stem cells	bovine embryonic stem cells	SRP472636	SRS19569134	0.986	0.763	19.001	0.812	0.643	0.988	1278.03	58078	23329.43	3403
SRX22560637	ESC	bovine embryonic stem cells	bovine embryonic stem cells	bovine embryonic stem cells	SRP472636	SRS19569135	0.987	0.739	19.042	0.811	0.571	0.988	1259.73	72449	27774.45	2840
SRX22560638	ESC	bovine embryonic stem cells	bovine embryonic stem cells	bovine embryonic stem cells	SRP472636	SRS19569136	0.986	0.741	19.928	0.789	0.644	0.988	1521.94	61346	99324.29	2177
SRX22560639	ESC	bovine embryonic stem cells	bovine embryonic stem cells	bovine embryonic stem cells	SRP472636	SRS19569137	0.986	0.735	18.872	0.797	0.569	0.988	1222.57	72140	26902.81	2943
SRX22560640	ESC	bovine embryonic stem cells	bovine embryonic stem cells	bovine embryonic stem cells	SRP472636	SRS19569138	0.986	0.723	19.611	0.819	0.594	0.988	1534.66	64981	100304.37	2164
SRX22684252	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677965	0.997	0.728	15.667	0.927	0.994	0.969	1207.65	55569	23892.66	2978
SRX22684253	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677964	0.996	0.728	14.441	0.920	0.994	0.965	1209.75	54055	22521.42	2869
SRX22684264	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677976	0.997	0.696	10.001	0.917	0.995	0.932	1163.88	37802	13362.19	2149
SRX22684265	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677978	0.997	0.721	14.276	0.921	0.994	0.968	1151.6	49213	21611.03	2460
SRX22684266	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677977	0.997	0.735	16.105	0.923	0.994	0.966	1205.14	59138	22403.56	2797
SRX22684267	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677980	0.997	0.730	18.188	0.925	0.994	0.979	1148.69	58150	22572.21	2676
SRX22684268	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677979	0.997	0.717	16.089	0.924	0.994	0.978	1163.1	56978	23548.62	2873
SRX22684269	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677981	0.997	0.725	15.018	0.923	0.994	0.968	1235.52	53653	25886.22	2657
SRX22684270	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677982	0.996	0.728	15.225	0.930	0.995	0.959	1266.28	53954	26653.67	2935
SRX22684271	Longissimus Dorsi Muscle	NA	longissimus dorsi muscle	NA	SRP474998	SRS19677983	0.996	0.721	12.331	0.916	0.994	0.945	1316.27	51955	23629.13	2605
SRX23814994	Oocyte	NA	oocyte	NA	SRP486291	SRS20637589	0.973	0.452	11.700	0.571	0.399	0.939	15972.58	24192	649499.44	1180
SRX23814995	Oocyte	NA	oocyte	NA	SRP486291	SRS20637590	0.958	0.399	12.373	0.549	0.387	0.937	18470.21	25367	484575.15	1891
SRX23815009	Oocyte	NA	oocyte	NA	SRP486291	SRS20637604	0.942	0.402	5.155	0.622	0.113	0.779	18748.67	15335	614035.32	1619
SRX24306004	Bovine Induced Pluripotent Stem Cell	bovine induced pluripotent stem cells	NA	bovine embryonic stem cells	SRP502696	SRS21068824	0.997	0.658	15.659	0.717	0.544	0.988	2922.08	83939	115362.34	3055
SRX24306005	Bovine Induced Pluripotent Stem Cell	bovine induced pluripotent stem cells	NA	bovine embryonic stem cells	SRP502696	SRS21068825	0.996	0.649	18.823	0.770	0.550	0.989	2919.77	90075	114669.34	3191
SRX24306006	Bovine Expanded Pluripotent Stem Cell	bovine expanded pluripotent stem cells	NA	bovine embryonic stem cells	SRP502696	SRS21068826	0.994	0.767	13.775	0.726	0.475	0.988	1299.43	51740	23836.12	3906
SRX24306007	Bovine Expanded Pluripotent Stem Cell	bovine expanded pluripotent stem cells	NA	bovine embryonic stem cells	SRP502696	SRS21068828	0.994	0.765	14.379	0.747	0.456	0.988	1234.29	50152	21942.73	4066
SRX24306008	Forebrain	NA	Forebrain	Forebrain	SRP502696	SRS21068827	0.994	0.715	18.105	0.800	0.598	0.989	1315.81	58009	107669.66	1835
SRX24306009	Forebrain	NA	Forebrain	Forebrain	SRP502696	SRS21068829	0.994	0.732	19.667	0.805	0.610	0.990	1474.32	61911	106997.57	1873
SRX24306010	Hindbrain	NA	Hindbrain	Hindbrain	SRP502696	SRS21068830	0.995	0.716	18.490	0.805	0.606	0.989	1296.6	63791	96462.81	2066
SRX24306011	Hindbrain	NA	Hindbrain	Hindbrain	SRP502696	SRS21068831	0.994	0.723	18.481	0.805	0.591	0.989	1399.93	64186	100799.21	2051
SRX24306012	Testis	NA	Testis	Testis	SRP502696	SRS21068832	0.995	0.666	18.898	0.808	0.606	0.989	985.54	67042	14850.22	3034
SRX24306013	Skeletal Muscle	NA	Skeletal Muscle	Skeletal Muscle	SRP502696	SRS21068833	0.996	0.711	18.530	0.808	0.588	0.989	1102.08	64864	23485.38	3583
SRX24306014	Skeletal Muscle	NA	Skeletal Muscle	Skeletal Muscle	SRP502696	SRS21068834	0.996	0.738	18.349	0.815	0.624	0.989	1105.92	58558	22753.51	3653
SRX24306015	Rumen	NA	Rumen	Rumen	SRP502696	SRS21068835	0.995	0.713	18.058	0.807	0.594	0.989	1094.09	58567	18227.56	2809
SRX24306016	Lung	NA	Lung	Lung	SRP502696	SRS21068836	0.996	0.715	18.106	0.840	0.484	0.988	1044.45	69323	16434.62	2976
SRX24306017	Liver	NA	Liver	Liver	SRP502696	SRS21068837	0.997	0.429	16.357	0.825	0.491	0.988	1182.73	33370	7079742.21	19
SRX24306018	Heart	NA	Heart	Heart	SRP502696	SRS21068838	0.996	0.698	17.315	0.826	0.503	0.988	1017.23	57479	29743.36	3340
SRX24306019	Kidney	NA	Kidney	Kidney	SRP502696	SRS21068839	0.996	0.741	18.271	0.832	0.511	0.988	1066.35	58979	18801.85	3404
SRX25626565	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.998	0.687	23.647	0.811	0.572	0.987	1281.42	61861	20653.03	3213
SRX25626566	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.998	0.723	17.888	0.838	0.603	0.980	1160.14	53945	17082.69	2812
SRX25626577	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.997	0.692	21.613	0.800	0.572	0.987	1215.49	59382	22082.55	3028
SRX25626579	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.698	22.921	0.871	0.500	0.991	1270.69	50303	33474.1	3714
SRX25626580	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.698	21.041	0.885	0.519	0.990	1237.61	43271	26897.83	3368
SRX25626581	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.708	18.169	0.883	0.542	0.990	1241.31	44717	27617.54	3479
SRX25626582	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.726	17.036	0.880	0.429	0.989	1240.74	46319	22013.24	3534
SRX25626583	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.704	20.539	0.874	0.533	0.990	1222.83	44225	24026.17	3279
SRX25626584	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.700	22.241	0.879	0.512	0.990	1226.45	48288	24596.64	3600
SRX25626585	Liver	NA	liver	NA	SRP524654	SRS22271562	0.993	0.707	20.436	0.879	0.535	0.990	1236.39	44932	25771.68	3382
SRX25626586	Liver	NA	liver	NA	SRP524654	SRS22271562	0.994	0.696	20.827	0.883	0.527	0.990	1238.61	42884	33544.39	3582
SRX25626588	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.998	0.700	19.279	0.855	0.618	0.986	1240.72	61980	23025.0	3263
SRX25626599	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.997	0.723	19.602	0.847	0.718	0.985	1123.31	48080	18702.98	3163
SRX25626605	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.998	0.678	20.438	0.852	0.720	0.987	1527.4	62317	145172.71	3437
SRX25626606	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.997	0.717	18.471	0.880	0.545	0.973	1227.04	50660	22946.58	3464
SRX25626607	Mammary	NA	mammary	NA	SRP524654	SRS22271561	0.998	0.694	20.373	0.855	0.720	0.987	1206.57	50089	29403.32	3334
SRX27699968	Normal	NA	NA	NA	SRP564298	SRS24095214	0.997	0.744	16.439	0.847	0.614	0.990	951.57	50977	8546.95	2807
SRX27699969	Normal	NA	NA	NA	SRP564298	SRS24095215	0.997	0.759	16.650	0.856	0.672	0.990	964.11	51066	8836.86	2719
SRX27699970	Normal	NA	NA	NA	SRP564298	SRS24095216	0.997	0.752	15.778	0.861	0.626	0.990	969.24	49702	8607.5	2751
SRX27699971	Blood	NA	NA	NA	SRP564298	SRS24095217	0.997	0.754	16.791	0.864	0.707	0.990	968.24	50443	8601.52	2839
SRX27699972	Blood	NA	NA	NA	SRP564298	SRS24095218	0.996	0.748	18.545	0.863	0.691	0.990	965.42	50756	8722.48	2971
SRX27699973	Blood	NA	NA	NA	SRP564298	SRS24095219	0.996	0.750	14.749	0.821	0.722	0.987	986.85	48784	8451.72	2817
SRX2797469	Muscle	NA	muscle tissue	longissimus muscle	SRP106881	SRS2178440	0.994	0.715	27.498	0.846	0.908	0.986	1097.26	52855	18685.49	2854
SRX2797470	Muscle	NA	muscle tissue	longissimus muscle	SRP106881	SRS2178439	0.994	0.715	27.490	0.818	0.888	0.987	1120.91	52802	19655.21	2896
SRX2797471	Muscle	NA	muscle tissue	longissimus muscle	SRP106881	SRS2178442	0.995	0.710	21.680	0.748	0.889	0.981	1155.6	52021	22153.24	2913
SRX2797472	Muscle	NA	muscle tissue	longissimus muscle	SRP106881	SRS2178443	0.994	0.708	25.007	0.830	0.908	0.987	1105.37	55962	23409.61	2632
SRX2797473	Muscle	NA	muscle tissue	longissimus muscle	SRP106881	SRS2178441	0.994	0.698	27.253	0.808	0.895	0.988	1141.91	61396	22982.55	3055
SRX2797474	Muscle	NA	muscle tissue	longissimus muscle	SRP106881	SRS2178445	0.994	0.705	23.370	0.840	0.917	0.986	1123.11	52239	28430.17	3295
SRX28119231	Bovine Peritoneal Macrophages	Macrophage cells	Bovine peritoneal macrophages	Bovine peritoneal macrophages	SRP572682	SRS24474988	0.985	0.438	18.452	0.866	0.455	0.990	9028.94	125076	215685.84	6006
SRX28119232	Bovine Peritoneal Macrophages	Macrophage cells	Bovine peritoneal macrophages	Bovine peritoneal macrophages	SRP572682	SRS24474987	0.985	0.440	19.069	0.868	0.489	0.990	8866.72	127513	215421.34	6018
SRX28119233	Bovine Peritoneal Macrophages	Macrophage cells	Bovine peritoneal macrophages	Bovine peritoneal macrophages	SRP572682	SRS24474989	0.961	0.516	24.060	0.854	0.580	0.990	9295.44	97998	183910.14	6218
SRX28119234	Bovine Peritoneal Macrophages	Macrophage cells	Bovine peritoneal macrophages	Bovine peritoneal macrophages	SRP572682	SRS24474990	0.960	0.511	20.595	0.852	0.523	0.990	9595.53	94316	191790.29	5953
SRX28981314	Sperm	NA	sperm	sperm	SRP588790	SRS25201638	0.993	0.777	6.292	0.873	0.526	0.959	2417.33	46364	41468.02	3410
SRX28981315	Sperm	NA	sperm	sperm	SRP588790	SRS25201639	0.993	0.774	6.059	0.873	0.502	0.959	2451.9	45857	54559.74	2654
SRX28981316	Sperm	NA	sperm	sperm	SRP588790	SRS25201640	0.993	0.773	6.145	0.869	0.523	0.959	2417.49	46341	40351.4	3583
SRX30676920	Placenta	NA	placenta	NA	SRP627182	SRS26696822	0.994	0.446	16.294	0.854	0.757	0.983	13839.32	45112	716513.63	1709
SRX30676921	Placenta	NA	placenta	NA	SRP627182	SRS26696823	0.993	0.582	15.408	0.847	0.723	0.983	1767.13	39823	1247680.47	863
SRX32357805	Abomasum	NA	Abomasum	NA	SRP680683	SRS28269183	0.998	0.674	9.337	0.778	0.734	0.965	1309.09	36797	19927.5	2318
SRX32357806	Abomasum	NA	Abomasum	NA	SRP680683	SRS28269184	0.998	0.664	11.123	0.751	0.724	0.955	1408.04	40815	62896.42	3562
SRX32357807	Adipocytes	NA	Adipocytes	NA	SRP680683	SRS28269250	0.984	0.670	6.952	0.807	0.518	0.979	1546.9	48518	192145.33	2442
SRX32357808	Adipocytes	NA	Adipocytes	NA	SRP680683	SRS28269255	0.983	0.649	9.848	0.809	0.521	0.987	1889.07	52354	1022549.71	1014
SRX32357809	Adipocytes	NA	Adipocytes	NA	SRP680683	SRS28269252	0.983	0.672	9.700	0.804	0.516	0.986	1434.99	53093	712085.07	1292
SRX32357810	Adipose	NA	Adipose	NA	SRP680683	SRS28269253	0.998	0.723	10.331	0.773	0.728	0.968	1185.98	43492	12916.03	2674
SRX32357811	Adipose	NA	Adipose	NA	SRP680683	SRS28269254	0.998	0.719	10.961	0.747	0.684	0.946	1236.4	44035	13116.22	2569
SRX32357813	Bladder	NA	Bladder	NA	SRP680683	SRS28269258	0.997	0.702	9.840	0.782	0.722	0.949	1277.18	42574	13097.18	2643
SRX32357814	Bladder	NA	Bladder	NA	SRP680683	SRS28269245	0.997	0.708	9.814	0.744	0.714	0.934	1278.28	41129	14161.0	2487
SRX32357815	Cecum	NA	Cecum	NA	SRP680683	SRS28269246	0.998	0.710	12.116	0.724	0.685	0.969	1193.31	46793	14743.43	2529
SRX32357816	Cecum	NA	Cecum	NA	SRP680683	SRS28269257	0.998	0.662	11.644	0.727	0.677	0.970	1242.69	35033	9761.89	2021
SRX32357817	Cerebellum	NA	Cerebellum	NA	SRP680683	SRS28269259	0.984	0.757	10.865	0.798	0.721	0.962	1386.91	58435	23397.4	3829
SRX32357818	Cerebellum	NA	Cerebellum	NA	SRP680683	SRS28269262	0.985	0.747	10.410	0.771	0.735	0.960	1378.58	60503	21814.86	4019
SRX32357819	Colon	NA	Colon	NA	SRP680683	SRS28269263	0.998	0.650	10.085	0.713	0.732	0.961	1351.85	33304	12523.56	1709
SRX32357820	Colon	NA	Colon	NA	SRP680683	SRS28269264	0.998	0.682	10.214	0.738	0.704	0.962	1250.69	35347	13665.62	2217
SRX32357821	Cortex	NA	Cortex	NA	SRP680683	SRS28269260	0.990	0.710	10.652	0.783	0.707	0.956	1397.75	41291	22324.98	2625
SRX32357822	Cortex	NA	Cortex	NA	SRP680683	SRS28269267	0.992	0.722	11.642	0.779	0.698	0.965	1319.61	42072	21777.61	2825
SRX32357824	Duodenum	NA	Duodenum	NA	SRP680683	SRS28269265	0.998	0.663	11.321	0.808	0.715	0.960	1294.02	33999	13510.68	1799
SRX32357825	Duodenum	NA	Duodenum	NA	SRP680683	SRS28269269	0.998	0.661	8.976	0.750	0.719	0.948	1305.78	35020	11352.22	1919
SRX32357826	EL	NA	EL	NA	SRP680683	SRS28269268	0.984	0.707	10.963	0.804	0.571	0.987	1268.9	48643	45148.94	2411
SRX32357827	EL	NA	EL	NA	SRP680683	SRS28269266	0.983	0.701	9.354	0.809	0.485	0.986	1364.69	46072	136087.74	2597
SRX32357828	Epididymis	NA	Epididymis	NA	SRP680683	SRS28269270	0.997	0.716	10.277	0.664	0.730	0.940	1305.89	42268	14329.46	2722
SRX32357829	Epididymis	NA	Epididymis	NA	SRP680683	SRS28269271	0.998	0.727	11.593	0.782	0.689	0.969	1176.95	36698	10343.85	2506
SRX32357830	Esophagus	NA	Esophagus	NA	SRP680683	SRS28269272	0.997	0.679	11.164	0.750	0.720	0.966	1255.47	41451	20924.73	2348
SRX32357831	Esophagus	NA	Esophagus	NA	SRP680683	SRS28269273	0.998	0.666	11.643	0.745	0.696	0.981	1161.96	58630	13797.45	2516
SRX32357832	FetalBrain	NA	FetalBrain	NA	SRP680683	SRS28269198	0.983	0.728	10.273	0.808	0.519	0.987	1354.28	55443	34209.82	2081
SRX32357833	FetalBrain	NA	FetalBrain	NA	SRP680683	SRS28269206	0.982	0.721	10.181	0.793	0.504	0.987	1330.25	52400	31922.8	2014
SRX32357835	FetalHeart	NA	FetalHeart	NA	SRP680683	SRS28269274	0.984	0.711	11.159	0.806	0.516	0.988	1125.2	49436	16751.72	2968
SRX32357836	FetalKidney	NA	FetalKidney	NA	SRP680683	SRS28269248	0.985	0.750	11.218	0.825	0.511	0.987	1104.11	59079	15650.01	3389
SRX32357837	FetalLiver	NA	FetalLiver	NA	SRP680683	SRS28269220	0.989	0.424	8.618	0.817	0.472	0.980	1662.11	29480	5579045.39	51
SRX32357838	FetalLiver	NA	FetalLiver	NA	SRP680683	SRS28269221	0.985	0.430	11.918	0.811	0.516	0.988	1421.38	29811	5998486.41	29
SRX32357839	FetalMuscle	NA	FetalMuscle	NA	SRP680683	SRS28269223	0.982	0.718	9.730	0.806	0.515	0.987	1182.98	47203	28522.06	1911
SRX32357840	FetalMuscle	NA	FetalMuscle	NA	SRP680683	SRS28269224	0.986	0.731	9.349	0.810	0.485	0.985	1180.17	51544	29649.22	2013
SRX32357841	Myometrium	NA	Myometrium	NA	SRP680683	SRS28269200	0.997	0.733	11.672	0.801	0.718	0.972	1181.42	54023	16814.69	2666
SRX32357842	Myometrium	NA	Myometrium	NA	SRP680683	SRS28269205	0.998	0.709	9.802	0.728	0.724	0.955	1236.11	53331	12516.67	2516
SRX32357843	Myotubes	NA	Myotubes	NA	SRP680683	SRS28269207	0.983	0.625	9.980	0.799	0.512	0.987	1686.72	52982	493434.16	1512
