rouAeg1	refseq	vertebrate_mammalian	Rousettus_aegyptiacus	GCF_001466805.2	Raegyp2.0
sarCer3	refseq	fungi	Saccharomyces_cerevisiae	GCF_000146045.2	R64
sarHar1	refseq	vertebrate_mammalian	Sarcophilus_harrisii	GCF_000189315.1	Devil_ref_v7.0
solInv0	refseq	invertebrate	Solenopsis_invicta	GCF_000188075.1	Si_gnG
sorAra2	refseq	vertebrate_mammalian	Sorex_araneus	GCF_000181275.1	SorAra2.0
speTri2	refseq	vertebrate_mammalian	Ictidomys_tridecemlineatus	GCF_000236235.1	SpeTri2.0
strCam1	refseq	vertebrate_other	Struthio_camelus	GCF_000698965.1	ASM69896v1
strPur4	refseq	invertebrate	Strongylocentrotus_purpuratus	GCF_000002235.3	Spur_3.1
susScr11	refseq	vertebrate_mammalian	Sus_scrofa	GCF_000003025.6	Sscrofa11.1
susScr3	refseq	vertebrate_mammalian	Sus_scrofa	GCF_000003025.5	Sscrofa10.2
taeGut2	refseq	vertebrate_other	Taeniopygia_guttata	GCF_000151805.1	Taeniopygia_guttata-3.2.4
tarSyr2	refseq	vertebrate_mammalian	Tarsius_syrichta	GCF_000164805.1	Tarsius_syrichta-2.0.1
tauEry1	refseq	vertebrate_other	Tauraco_erythrolophus	GCF_000709365.1	ASM70936v1
thaSir0	refseq	vertebrate_other	Thamnophis_sirtalis	GCF_001077635.1	Thamnophis_sirtalis-6.0
tinGut2	refseq	vertebrate_other	Tinamus_guttatus	GCF_000705375.1	ASM70537v2
triMan1	refseq	vertebrate_mammalian	Trichechus_manatus	GCF_000243295.1	TriManLat1.0
tupChi1	refseq	vertebrate_mammalian	Tupaia_chinensis	GCF_000334495.1	TupChi_1.0
tytAlb1	refseq	vertebrate_other	Tyto_alba	GCF_000687205.1	ASM68720v1
ursMar1	refseq	vertebrate_mammalian	Ursus_maritimus	GCF_000687225.1	UrsMar_1.0
xenLae2	refseq	vertebrate_other	Xenopus_laevis	GCF_001663975.1	Xenopus_laevis_v2
xenTro7	refseq	vertebrate_other	Xenopus_tropicalis	GCF_000004195.2	Xtropicalis_v7
xenTro9	refseq	vertebrate_other	Xenopus_tropicalis	GCF_000004195.3	Xenopus_tropicalis_v9.1
xipMac1	refseq	vertebrate_other	Xiphophorus_maculatus	GCF_000241075.1	Xiphophorus_maculatus-4.4.2
zonAlb1	refseq	vertebrate_other	Zonotrichia_albicollis	GCF_000385455.1	Zonotrichia_albicollis-1.0.1
