#file	format	output	meta	ucsc_db	paired_end
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996043-SRR1974725-/SRR1974725_2.fastq.gz	fastq	reads	GSM1658053	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996044-SRR1974726-/SRR1974726_1.fastq.gz	fastq	reads	GSM1658054	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996044-SRR1974726-/SRR1974726_2.fastq.gz	fastq	reads	GSM1658054	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996045-SRR1974727-/SRR1974727_1.fastq.gz	fastq	reads	GSM1658055	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996045-SRR1974727-/SRR1974727_2.fastq.gz	fastq	reads	GSM1658055	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996046-SRR1974728-/SRR1974728_1.fastq.gz	fastq	reads	GSM1658056	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996046-SRR1974728-/SRR1974728_2.fastq.gz	fastq	reads	GSM1658056	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996047-SRR1974729-/SRR1974729_1.fastq.gz	fastq	reads	GSM1658057	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996047-SRR1974729-/SRR1974729_2.fastq.gz	fastq	reads	GSM1658057	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996048-SRR1974730-/SRR1974730_1.fastq.gz	fastq	reads	GSM1658058	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996048-SRR1974730-/SRR1974730_2.fastq.gz	fastq	reads	GSM1658058	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996049-SRR1974731-/SRR1974731_1.fastq.gz	fastq	reads	GSM1658059	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996049-SRR1974731-/SRR1974731_2.fastq.gz	fastq	reads	GSM1658059	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996050-SRR1974732-/SRR1974732_1.fastq.gz	fastq	reads	GSM1658060	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996050-SRR1974732-/SRR1974732_2.fastq.gz	fastq	reads	GSM1658060	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996051-SRR1974733-/SRR1974733_1.fastq.gz	fastq	reads	GSM1658061	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996051-SRR1974733-/SRR1974733_2.fastq.gz	fastq	reads	GSM1658061	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996052-SRR1974734-/SRR1974734_1.fastq.gz	fastq	reads	GSM1658062	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996052-SRR1974734-/SRR1974734_2.fastq.gz	fastq	reads	GSM1658062	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996053-SRR1974735-/SRR1974735_1.fastq.gz	fastq	reads	GSM1658063	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996053-SRR1974735-/SRR1974735_2.fastq.gz	fastq	reads	GSM1658063	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996054-SRR1974736-/SRR1974736_1.fastq.gz	fastq	reads	GSM1658064	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996054-SRR1974736-/SRR1974736_2.fastq.gz	fastq	reads	GSM1658064	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996055-SRR1974737-/SRR1974737_1.fastq.gz	fastq	reads	GSM1658065	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996055-SRR1974737-/SRR1974737_2.fastq.gz	fastq	reads	GSM1658065	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996056-SRR1974738-/SRR1974738_1.fastq.gz	fastq	reads	GSM1658066	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996056-SRR1974738-/SRR1974738_2.fastq.gz	fastq	reads	GSM1658066	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996057-SRR1974739-/SRR1974739_1.fastq.gz	fastq	reads	GSM1658067	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996057-SRR1974739-/SRR1974739_2.fastq.gz	fastq	reads	GSM1658067	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996058-SRR1974740-/SRR1974740_1.fastq.gz	fastq	reads	GSM1658068	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996058-SRR1974740-/SRR1974740_2.fastq.gz	fastq	reads	GSM1658068	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996059-SRR1974741-/SRR1974741_1.fastq.gz	fastq	reads	GSM1658069	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996059-SRR1974741-/SRR1974741_2.fastq.gz	fastq	reads	GSM1658069	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996060-SRR1974742-/SRR1974742_1.fastq.gz	fastq	reads	GSM1658070	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996060-SRR1974742-/SRR1974742_2.fastq.gz	fastq	reads	GSM1658070	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996061-SRR1974743-/SRR1974743_1.fastq.gz	fastq	reads	GSM1658071	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996061-SRR1974743-/SRR1974743_2.fastq.gz	fastq	reads	GSM1658071	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996062-SRR1974744-/SRR1974744_1.fastq.gz	fastq	reads	GSM1658072	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996062-SRR1974744-/SRR1974744_2.fastq.gz	fastq	reads	GSM1658072	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996063-SRR1974745-/SRR1974745_1.fastq.gz	fastq	reads	GSM1658073	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996063-SRR1974745-/SRR1974745_2.fastq.gz	fastq	reads	GSM1658073	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996064-SRR1974746-/SRR1974746_1.fastq.gz	fastq	reads	GSM1658074	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996064-SRR1974746-/SRR1974746_2.fastq.gz	fastq	reads	GSM1658074	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996065-SRR1974747-/SRR1974747_1.fastq.gz	fastq	reads	GSM1658075	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996065-SRR1974747-/SRR1974747_2.fastq.gz	fastq	reads	GSM1658075	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996066-SRR1974748-/SRR1974748_1.fastq.gz	fastq	reads	GSM1658076	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996066-SRR1974748-/SRR1974748_2.fastq.gz	fastq	reads	GSM1658076	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996067-SRR1974749-/SRR1974749_1.fastq.gz	fastq	reads	GSM1658077	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996067-SRR1974749-/SRR1974749_2.fastq.gz	fastq	reads	GSM1658077	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996068-SRR1974750-/SRR1974750_1.fastq.gz	fastq	reads	GSM1658078	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996068-SRR1974750-/SRR1974750_2.fastq.gz	fastq	reads	GSM1658078	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996069-SRR1974751-/SRR1974751_1.fastq.gz	fastq	reads	GSM1658079	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996069-SRR1974751-/SRR1974751_2.fastq.gz	fastq	reads	GSM1658079	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996070-SRR1974752-/SRR1974752_1.fastq.gz	fastq	reads	GSM1658080	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996070-SRR1974752-/SRR1974752_2.fastq.gz	fastq	reads	GSM1658080	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996071-SRR1974753-/SRR1974753_1.fastq.gz	fastq	reads	GSM1658081	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996071-SRR1974753-/SRR1974753_2.fastq.gz	fastq	reads	GSM1658081	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996072-SRR1974754-/SRR1974754_1.fastq.gz	fastq	reads	GSM1658082	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996072-SRR1974754-/SRR1974754_2.fastq.gz	fastq	reads	GSM1658082	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996073-SRR1974755-/SRR1974755_1.fastq.gz	fastq	reads	GSM1658083	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996073-SRR1974755-/SRR1974755_2.fastq.gz	fastq	reads	GSM1658083	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996074-SRR1974756-/SRR1974756_1.fastq.gz	fastq	reads	GSM1658084	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996074-SRR1974756-/SRR1974756_2.fastq.gz	fastq	reads	GSM1658084	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996075-SRR1974757-/SRR1974757_1.fastq.gz	fastq	reads	GSM1658085	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996075-SRR1974757-/SRR1974757_2.fastq.gz	fastq	reads	GSM1658085	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996076-SRR1974758-/SRR1974758_1.fastq.gz	fastq	reads	GSM1658086	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996076-SRR1974758-/SRR1974758_2.fastq.gz	fastq	reads	GSM1658086	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996077-SRR1974759-/SRR1974759_1.fastq.gz	fastq	reads	GSM1658087	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996077-SRR1974759-/SRR1974759_2.fastq.gz	fastq	reads	GSM1658087	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996078-SRR1974760-/SRR1974760_1.fastq.gz	fastq	reads	GSM1658088	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996078-SRR1974760-/SRR1974760_2.fastq.gz	fastq	reads	GSM1658088	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996079-SRR1974761-/SRR1974761_1.fastq.gz	fastq	reads	GSM1658089	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996079-SRR1974761-/SRR1974761_2.fastq.gz	fastq	reads	GSM1658089	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996080-SRR1974762-/SRR1974762_1.fastq.gz	fastq	reads	GSM1658090	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996080-SRR1974762-/SRR1974762_2.fastq.gz	fastq	reads	GSM1658090	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996081-SRR1974763-/SRR1974763_1.fastq.gz	fastq	reads	GSM1658091	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996081-SRR1974763-/SRR1974763_2.fastq.gz	fastq	reads	GSM1658091	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996082-SRR1974764-/SRR1974764_1.fastq.gz	fastq	reads	GSM1658092	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996082-SRR1974764-/SRR1974764_2.fastq.gz	fastq	reads	GSM1658092	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996083-SRR1974765-/SRR1974765_1.fastq.gz	fastq	reads	GSM1658093	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996083-SRR1974765-/SRR1974765_2.fastq.gz	fastq	reads	GSM1658093	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996084-SRR1974766-/SRR1974766_1.fastq.gz	fastq	reads	GSM1658094	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996084-SRR1974766-/SRR1974766_2.fastq.gz	fastq	reads	GSM1658094	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996085-SRR1974767-/SRR1974767_1.fastq.gz	fastq	reads	GSM1658095	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996085-SRR1974767-/SRR1974767_2.fastq.gz	fastq	reads	GSM1658095	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996086-SRR1974768-/SRR1974768_1.fastq.gz	fastq	reads	GSM1658096	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996086-SRR1974768-/SRR1974768_2.fastq.gz	fastq	reads	GSM1658096	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996087-SRR1974769-/SRR1974769_1.fastq.gz	fastq	reads	GSM1658097	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996087-SRR1974769-/SRR1974769_2.fastq.gz	fastq	reads	GSM1658097	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996088-SRR1974770-/SRR1974770_1.fastq.gz	fastq	reads	GSM1658098	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996088-SRR1974770-/SRR1974770_2.fastq.gz	fastq	reads	GSM1658098	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996089-SRR1974771-/SRR1974771_1.fastq.gz	fastq	reads	GSM1658099	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996089-SRR1974771-/SRR1974771_2.fastq.gz	fastq	reads	GSM1658099	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996090-SRR1974772-/SRR1974772_1.fastq.gz	fastq	reads	GSM1658100	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996090-SRR1974772-/SRR1974772_2.fastq.gz	fastq	reads	GSM1658100	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996091-SRR1974773-/SRR1974773_1.fastq.gz	fastq	reads	GSM1658101	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996091-SRR1974773-/SRR1974773_2.fastq.gz	fastq	reads	GSM1658101	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996092-SRR1974774-/SRR1974774_1.fastq.gz	fastq	reads	GSM1658102	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996092-SRR1974774-/SRR1974774_2.fastq.gz	fastq	reads	GSM1658102	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996093-SRR1974775-/SRR1974775_1.fastq.gz	fastq	reads	GSM1658103	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996093-SRR1974775-/SRR1974775_2.fastq.gz	fastq	reads	GSM1658103	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996094-SRR1974776-/SRR1974776_1.fastq.gz	fastq	reads	GSM1658104	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996094-SRR1974776-/SRR1974776_2.fastq.gz	fastq	reads	GSM1658104	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996095-SRR1974777-/SRR1974777_1.fastq.gz	fastq	reads	GSM1658105	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996095-SRR1974777-/SRR1974777_2.fastq.gz	fastq	reads	GSM1658105	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996096-SRR1974778-/SRR1974778_1.fastq.gz	fastq	reads	GSM1658106	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996096-SRR1974778-/SRR1974778_2.fastq.gz	fastq	reads	GSM1658106	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996097-SRR1974779-/SRR1974779_1.fastq.gz	fastq	reads	GSM1658107	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996097-SRR1974779-/SRR1974779_2.fastq.gz	fastq	reads	GSM1658107	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996098-SRR1974780-/SRR1974780_1.fastq.gz	fastq	reads	GSM1658108	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996098-SRR1974780-/SRR1974780_2.fastq.gz	fastq	reads	GSM1658108	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996099-SRR1974781-/SRR1974781_1.fastq.gz	fastq	reads	GSM1658109	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996099-SRR1974781-/SRR1974781_2.fastq.gz	fastq	reads	GSM1658109	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996100-SRR1974782-/SRR1974782_1.fastq.gz	fastq	reads	GSM1658110	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996100-SRR1974782-/SRR1974782_2.fastq.gz	fastq	reads	GSM1658110	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996101-SRR1974783-/SRR1974783_1.fastq.gz	fastq	reads	GSM1658111	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996101-SRR1974783-/SRR1974783_2.fastq.gz	fastq	reads	GSM1658111	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996102-SRR1974784-/SRR1974784_1.fastq.gz	fastq	reads	GSM1658112	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996102-SRR1974784-/SRR1974784_2.fastq.gz	fastq	reads	GSM1658112	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996103-SRR1974785-/SRR1974785_1.fastq.gz	fastq	reads	GSM1658113	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996103-SRR1974785-/SRR1974785_2.fastq.gz	fastq	reads	GSM1658113	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996104-SRR1974786-/SRR1974786_1.fastq.gz	fastq	reads	GSM1658114	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996104-SRR1974786-/SRR1974786_2.fastq.gz	fastq	reads	GSM1658114	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996105-SRR1974787-/SRR1974787_1.fastq.gz	fastq	reads	GSM1658115	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996105-SRR1974787-/SRR1974787_2.fastq.gz	fastq	reads	GSM1658115	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996106-SRR1974788-/SRR1974788_1.fastq.gz	fastq	reads	GSM1658116	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996106-SRR1974788-/SRR1974788_2.fastq.gz	fastq	reads	GSM1658116	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996107-SRR1974789-/SRR1974789_1.fastq.gz	fastq	reads	GSM1658117	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996107-SRR1974789-/SRR1974789_2.fastq.gz	fastq	reads	GSM1658117	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996108-SRR1974790-/SRR1974790_1.fastq.gz	fastq	reads	GSM1658118	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996108-SRR1974790-/SRR1974790_2.fastq.gz	fastq	reads	GSM1658118	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996109-SRR1974791-/SRR1974791_1.fastq.gz	fastq	reads	GSM1658119	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996109-SRR1974791-/SRR1974791_2.fastq.gz	fastq	reads	GSM1658119	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996110-SRR1974792-/SRR1974792_1.fastq.gz	fastq	reads	GSM1658120	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996110-SRR1974792-/SRR1974792_2.fastq.gz	fastq	reads	GSM1658120	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996111-SRR1974793-/SRR1974793_1.fastq.gz	fastq	reads	GSM1658121	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996111-SRR1974793-/SRR1974793_2.fastq.gz	fastq	reads	GSM1658121	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996112-SRR1974794-/SRR1974794_1.fastq.gz	fastq	reads	GSM1658122	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996112-SRR1974794-/SRR1974794_2.fastq.gz	fastq	reads	GSM1658122	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996113-SRR1974795-/SRR1974795_1.fastq.gz	fastq	reads	GSM1658123	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996113-SRR1974795-/SRR1974795_2.fastq.gz	fastq	reads	GSM1658123	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996114-SRR1974796-/SRR1974796_1.fastq.gz	fastq	reads	GSM1658124	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996114-SRR1974796-/SRR1974796_2.fastq.gz	fastq	reads	GSM1658124	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996115-SRR1974797-/SRR1974797_1.fastq.gz	fastq	reads	GSM1658125	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996115-SRR1974797-/SRR1974797_2.fastq.gz	fastq	reads	GSM1658125	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996116-SRR1974798-/SRR1974798_1.fastq.gz	fastq	reads	GSM1658126	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996116-SRR1974798-/SRR1974798_2.fastq.gz	fastq	reads	GSM1658126	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996117-SRR1974799-/SRR1974799_1.fastq.gz	fastq	reads	GSM1658127	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996117-SRR1974799-/SRR1974799_2.fastq.gz	fastq	reads	GSM1658127	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996118-SRR1974800-/SRR1974800_1.fastq.gz	fastq	reads	GSM1658128	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996118-SRR1974800-/SRR1974800_2.fastq.gz	fastq	reads	GSM1658128	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996119-SRR1974801-/SRR1974801_1.fastq.gz	fastq	reads	GSM1658129	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996119-SRR1974801-/SRR1974801_2.fastq.gz	fastq	reads	GSM1658129	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996120-SRR1974802-/SRR1974802_1.fastq.gz	fastq	reads	GSM1658130	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996120-SRR1974802-/SRR1974802_2.fastq.gz	fastq	reads	GSM1658130	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996121-SRR1974803-/SRR1974803_1.fastq.gz	fastq	reads	GSM1658131	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996121-SRR1974803-/SRR1974803_2.fastq.gz	fastq	reads	GSM1658131	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996122-SRR1974804-/SRR1974804_1.fastq.gz	fastq	reads	GSM1658132	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996122-SRR1974804-/SRR1974804_2.fastq.gz	fastq	reads	GSM1658132	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996123-SRR1974805-/SRR1974805_1.fastq.gz	fastq	reads	GSM1658133	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996123-SRR1974805-/SRR1974805_2.fastq.gz	fastq	reads	GSM1658133	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996124-SRR1974806-/SRR1974806_1.fastq.gz	fastq	reads	GSM1658134	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996124-SRR1974806-/SRR1974806_2.fastq.gz	fastq	reads	GSM1658134	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996125-SRR1974807-/SRR1974807_1.fastq.gz	fastq	reads	GSM1658135	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996125-SRR1974807-/SRR1974807_2.fastq.gz	fastq	reads	GSM1658135	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996126-SRR1974808-/SRR1974808_1.fastq.gz	fastq	reads	GSM1658136	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996126-SRR1974808-/SRR1974808_2.fastq.gz	fastq	reads	GSM1658136	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996127-SRR1974809-/SRR1974809_1.fastq.gz	fastq	reads	GSM1658137	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996127-SRR1974809-/SRR1974809_2.fastq.gz	fastq	reads	GSM1658137	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996128-SRR1974810-/SRR1974810_1.fastq.gz	fastq	reads	GSM1658138	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996128-SRR1974810-/SRR1974810_2.fastq.gz	fastq	reads	GSM1658138	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996129-SRR1974811-/SRR1974811_1.fastq.gz	fastq	reads	GSM1658139	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996129-SRR1974811-/SRR1974811_2.fastq.gz	fastq	reads	GSM1658139	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996130-SRR1974812-/SRR1974812_1.fastq.gz	fastq	reads	GSM1658140	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996130-SRR1974812-/SRR1974812_2.fastq.gz	fastq	reads	GSM1658140	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996131-SRR1974813-/SRR1974813_1.fastq.gz	fastq	reads	GSM1658141	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996131-SRR1974813-/SRR1974813_2.fastq.gz	fastq	reads	GSM1658141	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996132-SRR1974814-/SRR1974814_1.fastq.gz	fastq	reads	GSM1658142	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996132-SRR1974814-/SRR1974814_2.fastq.gz	fastq	reads	GSM1658142	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996133-SRR1974815-/SRR1974815_1.fastq.gz	fastq	reads	GSM1658143	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996133-SRR1974815-/SRR1974815_2.fastq.gz	fastq	reads	GSM1658143	hg38	2
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996134-SRR1974816-/SRR1974816_1.fastq.gz	fastq	reads	GSM1658144	hg38	1
sraFiles/reads-ByExp-sra-SRX-SRX996-SRX996134-SRR1974816-/SRR1974816_2.fastq.gz	fastq	reads	GSM1658144	hg38	2
