accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
DRX015008	Cell Line	NA	NA	NA	DRP001914	DRS014504	0.993	0.617	6.317	0.856	0.707	0.739	7805.57	41844	873754.24	1127
DRX015009	Cell Line	NA	NA	NA	DRP001914	DRS014505	0.993	0.467	5.368	0.846	0.774	0.740	14946.8	16521	813539.04	1529
DRX015012	Cell Line	NA	NA	NA	DRP001914	DRS014508	0.993	0.620	6.973	0.843	0.612	0.797	7588.3	39692	953301.08	842
DRX015015	Cell Line	NA	NA	NA	DRP001914	DRS014511	0.992	0.458	6.336	0.836	0.690	0.774	14431.02	29657	655977.15	1730
DRX015016	Cell Line	NA	NA	NA	DRP001914	DRS014512	0.993	0.584	5.899	0.852	0.637	0.742	8079.63	31587	951714.84	1182
DRX015017	Cell Line	NA	NA	NA	DRP001914	DRS014513	0.993	0.595	5.511	0.833	0.629	0.737	7396.05	40989	823858.48	1022
DRX077947	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.614	2.984	0.826	0.623	0.852	10431.0	39979	880118.06	1267
DRX077948	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.612	2.992	0.828	0.616	0.853	10443.9	39191	875554.05	1272
DRX077949	IMR90	NA	NA	NA	DRP003407	DRS039492	0.995	0.561	3.043	0.826	0.608	0.854	12207.42	32555	877157.85	1257
DRX077950	IMR90	NA	NA	NA	DRP003407	DRS039492	0.995	0.591	2.591	0.827	0.711	0.828	10518.81	33813	970841.97	1132
DRX077951	IMR90	NA	NA	NA	DRP003407	DRS039492	0.993	0.613	5.681	0.508	0.825	0.910	9269.54	44809	823680.29	1381
DRX077952	IMR90	NA	NA	NA	DRP003407	DRS039492	0.993	0.613	4.977	0.509	0.822	0.897	9006.82	42688	878910.45	1289
DRX077953	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.611	3.750	0.506	0.825	0.864	8529.77	38447	970110.9	1133
DRX077954	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.594	4.088	0.523	0.864	0.879	9559.65	37659	897639.82	1243
DRX077955	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.592	5.329	0.517	0.805	0.907	10031.79	40850	870549.11	1303
DRX077956	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.592	3.837	0.513	0.818	0.868	9311.53	36744	921101.34	1202
DRX077957	IMR90	NA	NA	NA	DRP003407	DRS039492	0.991	0.604	6.579	0.489	0.812	0.926	10092.27	45775	748081.16	1542
DRX077958	IMR90	NA	NA	NA	DRP003407	DRS039492	0.993	0.603	5.333	0.499	0.817	0.909	9960.26	42581	808673.97	1419
DRX077959	IMR90	NA	NA	NA	DRP003407	DRS039492	0.994	0.601	3.870	0.502	0.819	0.873	9322.44	37985	911778.19	1236
DRX077960	IMR90	NA	NA	NA	DRP003407	DRS039492	0.984	0.609	4.159	0.026	0.811	0.880	10127.78	40295	859742.34	1319
DRX077961	IMR90	NA	NA	NA	DRP003407	DRS039492	0.984	0.606	3.667	0.034	0.852	0.867	10049.77	39100	897138.76	1250
DRX077962	IMR90	NA	NA	NA	DRP003407	DRS039492	0.984	0.604	2.701	0.046	0.875	0.824	9423.7	34095	992685.22	1104
DRX118406	iPSC	iPSC	NA	NA	DRP004736	DRS085881	0.980	0.752	16.126	0.789	0.611	0.942	1063.84	37659	15797.88	1861
DRX118407	iPSC	iPSC	NA	NA	DRP004736	DRS085882	0.980	0.742	13.607	0.791	0.572	0.939	1100.84	35823	15497.62	2212
DRX118408	iMeLC	iMeLC	NA	NA	DRP004736	DRS085883	0.981	0.759	17.858	0.788	0.580	0.943	1027.05	39922	12412.25	3686
DRX118409	iMeLC	iMeLC	NA	NA	DRP004736	DRS085884	0.981	0.750	14.073	0.794	0.542	0.940	1098.59	36308	17144.3	2433
DRX118410	PGCLC	PGCLC	NA	NA	DRP004736	DRS085885	0.982	0.704	16.923	0.800	0.463	0.942	1003.67	47389	8769.85	3070
DRX118411	PGCLC	PGCLC	NA	NA	DRP004736	DRS085886	0.983	0.680	19.119	0.799	0.507	0.943	1023.73	47555	9032.87	3163
DRX118412	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085887	0.985	0.359	17.990	0.754	0.553	0.944	3562.2	51228	202597.04	1061
DRX118413	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085888	0.983	0.361	15.574	0.754	0.478	0.941	3660.29	49621	231851.48	747
DRX118414	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085889	0.985	0.271	17.900	0.764	0.508	0.943	11793.14	22544	465848.3	135
DRX118415	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085890	0.984	0.219	16.968	0.738	0.513	0.943	18171.21	13093	382520.35	306
DRX135683	iPSC	iPSC	NA	NA	DRP004736	DRS085908	0.981	0.759	23.163	0.773	0.485	0.943	1015.2	45713	26408.14	3776
DRX135684	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085909	0.984	0.200	23.328	0.740	0.481	0.944	19714.75	13311	379249.13	378
DRX135685	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085910	0.985	0.140	12.250	0.716	0.582	0.937	43335.73	5381	285573.99	1310
DRX135686	aggregate cultured PGCLC	aggregate cultured PGCLC	NA	NA	DRP004736	DRS085911	0.982	0.146	20.599	0.731	0.475	0.942	21416.38	22366	186760.12	2482
DRX218759	Glioma	glioma	NA	NA	DRP006124	DRS139336	0.986	0.550	10.270	0.681	0.600	0.959	8728.59	100180	381587.18	2789
DRX218760	Glioma	glioma	NA	NA	DRP006124	DRS139336	0.988	0.579	12.483	0.706	0.648	0.958	7805.4	111330	383257.35	2772
DRX218761	Glioma	glioma	NA	NA	DRP006124	DRS139337	0.987	0.562	11.685	0.693	0.573	0.961	8152.0	107033	377546.77	2799
DRX218762	Glioma	glioma	NA	NA	DRP006124	DRS139337	0.988	0.582	13.108	0.688	0.589	0.961	7671.52	113626	384089.65	2750
DRX239216	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213089	0.988	0.725	10.828	0.583	0.269	0.966	1274.05	60065	21423.32	1820
DRX239217	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213090	0.987	0.738	5.091	0.591	0.316	0.927	1434.85	44473	34940.08	623
DRX239218	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213091	0.988	0.689	4.478	0.545	0.213	0.919	2095.26	32451	1433521.92	768
DRX239219	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213092	0.988	0.703	4.652	0.553	0.212	0.922	1999.84	31521	1361482.85	822
DRX239220	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213093	0.988	0.636	9.095	0.573	0.237	0.963	2377.82	47765	1452744.71	798
DRX239221	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213094	0.987	0.651	4.058	0.582	0.267	0.907	2554.62	36525	1711046.06	698
DRX239222	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213095	0.988	0.648	10.909	0.579	0.293	0.964	3753.19	46450	975592.77	1200
DRX239223	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213096	0.988	0.662	5.533	0.581	0.319	0.934	3761.26	38546	1258554.71	892
DRX239224	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213097	0.988	0.650	10.339	0.579	0.307	0.962	2355.9	50612	752348.45	1405
DRX239225	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213098	0.988	0.661	6.418	0.592	0.349	0.945	2431.49	41575	908771.14	1144
DRX239226	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213099	0.988	0.593	13.518	0.596	0.317	0.968	6326.07	40941	1383367.65	884
DRX239227	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213100	0.988	0.605	6.096	0.627	0.338	0.934	6628.14	34964	1663606.61	697
DRX239228	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213101	0.988	0.549	13.928	0.609	0.389	0.966	11942.2	65346	442867.65	2792
DRX239229	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213102	0.987	0.563	8.887	0.635	0.408	0.954	13803.76	51301	528559.56	2323
DRX239230	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213103	0.988	0.499	13.217	0.598	0.372	0.966	26307.09	22881	697107.21	2339
DRX239231	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213104	0.988	0.518	6.937	0.629	0.384	0.944	31679.13	12494	829818.51	1917
DRX239232	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213105	0.987	0.642	13.086	0.607	0.335	0.968	3264.04	54008	1197917.57	964
DRX239233	Primary Cancerous	NA	primary cancerous tissue	NA	DRP007963	DRS213106	0.988	0.656	5.705	0.642	0.312	0.934	3200.39	41879	1553364.4	683
DRX239234	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213107	0.987	0.727	7.243	0.598	0.355	0.955	1235.85	38960	14614.88	1255
DRX239235	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213108	0.986	0.730	4.114	0.597	0.437	0.912	1358.73	33194	30257.9	399
DRX239236	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213109	0.983	0.678	5.561	0.542	0.325	0.943	1429.99	30836	33284.19	361
DRX239237	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213110	0.982	0.679	4.770	0.578	0.355	0.918	1524.66	29762	30553.4	368
DRX239238	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213111	0.984	0.644	8.486	0.545	0.402	0.959	2489.64	45105	1367719.22	857
DRX239239	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213112	0.984	0.648	2.558	0.566	0.467	0.831	2950.36	29116	2173881.88	492
DRX239240	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213113	0.986	0.632	10.558	0.552	0.436	0.961	4151.43	49727	926706.72	1223
DRX239241	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213114	0.986	0.636	4.375	0.585	0.484	0.904	4352.3	35794	1325702.39	818
DRX239242	Metastatic Cancerous Tissue Obtained From Hepatic Metastasis	NA	metastatic cancerous tissue obtained from hepatic metastasis	NA	DRP007963	DRS213115	0.975	0.679	8.840	0.594	0.439	0.954	1340.24	33995	23669.07	1242
DRX239243	Metastatic Cancerous Tissue Obtained From Hepatic Metastasis	NA	metastatic cancerous tissue obtained from hepatic metastasis	NA	DRP007963	DRS213116	0.975	0.685	3.128	0.603	0.490	0.862	1762.94	28155	51113.46	331
DRX239244	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213117	0.985	0.665	7.961	0.550	0.365	0.958	1441.78	35272	1231938.57	944
DRX239245	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213118	0.984	0.668	6.122	0.589	0.406	0.939	1569.15	33034	1667807.46	659
DRX239246	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213119	0.986	0.561	8.691	0.582	0.482	0.958	14730.3	47477	521914.0	2427
DRX239247	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213120	0.987	0.575	7.762	0.598	0.515	0.952	14667.89	46587	547594.12	2301
DRX239248	Metastatic Cancerous Tissue Obtained From Distant Lymph Node Metastasis	NA	metastatic cancerous tissue obtained from distant lymph node metastasis	NA	DRP007963	DRS213121	0.988	0.473	10.807	0.559	0.529	0.960	31709.28	21570	551362.88	2973
DRX239249	Metastatic Cancerous Tissue Obtained From Distant Lymph Node Metastasis	NA	metastatic cancerous tissue obtained from distant lymph node metastasis	NA	DRP007963	DRS213122	0.988	0.481	5.016	0.559	0.562	0.926	50439.73	6779	699690.69	2294
DRX239250	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213123	0.980	0.553	9.779	0.560	0.582	0.957	10039.81	38886	905810.7	1345
DRX239251	Metastatic Cancerous Tissue Obtained From Lung Metastasis	NA	metastatic cancerous tissue obtained from lung metastasis	NA	DRP007963	DRS213124	0.980	0.558	3.611	0.600	0.558	0.874	9474.91	26762	1225155.83	975
DRX248952	MDA-MB-231	NA	NA	NA	DRP007001	DRS173523	0.997	0.493	12.024	0.833	0.716	0.944	14530.29	75683	465508.81	2707
DRX248953	BT-474	NA	NA	NA	DRP007001	DRS173524	0.996	0.779	22.516	0.845	0.765	0.942	2162.13	67096	61819.52	2306
DRX334515	TSLprimed	TSLprimed	NA	NA	DRP008243	DRS229891	0.988	0.440	14.811	0.632	0.752	0.937	17148.54	65421	315196.17	4305
DRX334518	TSLprimed	TSLprimed	NA	NA	DRP008243	DRS229892	0.988	0.463	15.750	0.631	0.743	0.938	15660.65	64056	354287.46	3642
DRX488704	T-iPS	T-iPS cell	T-iPS cell	NA	DRP014307	DRS524599	0.976	0.786	31.763	0.883	0.817	0.968	1160.8	42978	9171.34	4651
DRX488705	iPS	iPS cell	iPS cell	NA	DRP014307	DRS524600	0.975	0.814	31.223	0.881	0.824	0.964	1198.65	43075	15607.65	4684
DRX578365	Small Airway Epithelial	NA	Small airway epithelial cell	NA	DRP012061	DRS407886	0.992	0.676	24.569	0.875	0.659	0.961	945.63	99444	12879.51	2845
DRX578366	Small Airway Epithelial	NA	Small airway epithelial cell	NA	DRP012061	DRS407887	0.988	0.675	27.496	0.874	0.629	0.961	960.19	100804	12944.98	2943
DRX578367	Small Airway Epithelial	NA	Small airway epithelial cell	NA	DRP012061	DRS407888	0.971	0.682	24.644	0.871	0.655	0.960	1001.96	96760	14921.78	2574
DRX578368	Small Airway Epithelial	NA	Small airway epithelial cell	NA	DRP012061	DRS407889	0.965	0.682	22.694	0.870	0.667	0.959	1016.85	94338	14472.17	2781
DRX578369	Small Airway Epithelial	NA	Small airway epithelial cell	NA	DRP012061	DRS407890	0.972	0.680	23.569	0.871	0.673	0.960	1000.39	96113	14335.49	2744
DRX578370	Small Airway Epithelial	NA	Small airway epithelial cell	NA	DRP012061	DRS407891	0.971	0.684	29.456	0.870	0.604	0.961	1005.28	99669	14161.34	3094
ERX10332595	Colon	NA	colon	NA	ERP144942	ERS14634570	0.983	0.526	4.578	0.842	0.871	0.826	2197.96	31416	46224.25	199
ERX10332596	Colon	NA	colon	NA	ERP144942	ERS14634571	0.983	0.528	5.471	0.870	0.744	0.800	1654.51	31616	40418.12	324
ERX10332606	Colon	NA	colon	NA	ERP144942	ERS14634581	0.984	0.534	6.648	0.850	0.690	0.817	1914.98	28874	48950.12	124
ERX10332608	Colon	NA	colon	NA	ERP144942	ERS14634583	0.984	0.480	5.805	0.854	0.738	0.759	1610.09	31450	48426.19	369
ERX10332609	Colon	NA	colon	NA	ERP144942	ERS14634584	0.984	0.553	7.016	0.850	0.689	0.847	1957.6	27936	38583.81	190
ERX10332612	Colon	NA	colon	NA	ERP144942	ERS14634587	0.983	0.512	4.191	0.876	0.777	0.734	1770.78	30744	56455.44	286
ERX10332625	Colon	NA	colon	NA	ERP144942	ERS14634600	0.983	0.572	6.010	0.845	0.868	0.884	1533.96	35863	29776.54	581
ERX10332636	Colon	NA	colon	NA	ERP144942	ERS14634611	0.983	0.547	3.488	0.838	0.893	0.765	3663.99	27878	1269586.07	880
ERX10332647	Colon	NA	colon	NA	ERP144942	ERS14634622	0.984	0.538	3.751	0.844	0.890	0.762	1669.51	31474	47413.21	350
ERX10332658	Colon	NA	colon	NA	ERP144942	ERS14634633	0.984	0.500	5.645	0.858	0.708	0.763	1787.53	31793	59947.1	173
ERX10332669	Colon	NA	colon	NA	ERP144942	ERS14634644	0.983	0.502	4.897	0.850	0.697	0.737	1725.52	32496	58547.13	273
ERX10332680	Colon	NA	colon	NA	ERP144942	ERS14634655	0.983	0.547	4.209	0.869	0.764	0.726	4625.88	27091	1182680.05	968
ERX10332688	Colon	NA	colon	NA	ERP144942	ERS14634663	0.983	0.528	3.548	0.869	0.819	0.716	2057.05	29727	100231.42	108
ERX10332691	Colon	NA	colon	NA	ERP144942	ERS14634666	0.983	0.544	6.058	0.871	0.779	0.830	1746.29	32072	34464.52	382
ERX10332702	Colon	NA	colon	NA	ERP144942	ERS14634677	0.983	0.487	6.287	0.856	0.784	0.847	14270.62	18620	848773.37	1527
ERX10332706	Colon	NA	colon	NA	ERP144942	ERS14634681	0.984	0.554	3.804	0.863	0.838	0.722	1960.84	28784	110257.83	103
ERX1048326	ESC	NA	NA	NA	ERP008742	ERS700729	0.969	0.511	2.470	0.430	0.982	0.784	4494.68	22326	510351.26	1076
ERX1048345	ESC	NA	NA	NA	ERP008742	ERS700729	0.969	0.511	2.488	0.429	0.983	0.786	4540.48	22492	498502.03	1140
ERX1051905	Breast	NA	NA	NA	ERP011276	ERS804004	0.995	0.452	32.022	0.802	0.844	0.931	8036.14	72564	214382.17	2970
ERX1051906	Breast	NA	NA	NA	ERP011276	ERS804005	0.994	0.509	13.441	0.688	0.930	0.920	9560.56	64462	236524.87	2845
ERX1201829	hES1	NA	NA	NA	ERP008742	ERS791830	0.980	0.241	2.828	0.578	0.808	0.767	2416826.0	1	0.0	0
ERX1201830	hES2	NA	NA	NA	ERP008742	ERS791831	0.977	0.265	2.650	0.569	0.719	0.755	2130947.0	1	0.0	0
ERX1201831	hES3	NA	NA	NA	ERP008742	ERS791832	0.981	0.251	3.110	0.604	0.776	0.780	2190405.0	1	0.0	0
ERX1201833	hKSR2	NA	NA	NA	ERP008742	ERS791834	0.975	0.667	2.617	0.460	0.955	0.760	1565.51	29017	53667.84	248
ERX1201834	hKSR3	NA	NA	NA	ERP008742	ERS791835	0.974	0.661	2.735	0.518	0.957	0.767	1583.3	28693	51621.73	249
ERX1201835	hES1	NA	NA	NA	ERP008742	ERS791830	0.979	0.242	3.054	0.576	0.789	0.785	1619072.0	1	0.0	0
ERX1201836	hES2	NA	NA	NA	ERP008742	ERS791831	0.976	0.266	2.853	0.565	0.692	0.773	1746724.0	1	0.0	0
ERX1201837	hES3	NA	NA	NA	ERP008742	ERS791832	0.980	0.252	3.356	0.602	0.754	0.797	0.0	0	0.0	0
ERX1201839	hKSR2	NA	NA	NA	ERP008742	ERS791834	0.975	0.670	2.863	0.460	0.950	0.781	1544.39	29358	44837.37	368
ERX1201840	hKSR3	NA	NA	NA	ERP008742	ERS791835	0.974	0.665	2.983	0.518	0.953	0.787	1559.98	29289	44729.76	353
ERX1201841	hES1	NA	NA	NA	ERP008742	ERS791830	0.979	0.242	3.036	0.575	0.791	0.784	2132278.0	1	0.0	0
ERX1201842	hES2	NA	NA	NA	ERP008742	ERS791831	0.976	0.266	2.834	0.564	0.695	0.771	2152285.0	1	21019798.0	1
ERX1201843	hES3	NA	NA	NA	ERP008742	ERS791832	0.980	0.252	3.336	0.601	0.756	0.796	1619174.0	1	14735572.0	2
ERX1201845	hKSR2	NA	NA	NA	ERP008742	ERS791834	0.975	0.670	2.844	0.460	0.951	0.779	1559.15	28985	49160.64	290
ERX1201846	hKSR3	NA	NA	NA	ERP008742	ERS791835	0.974	0.665	2.967	0.517	0.953	0.786	1563.45	29141	51264.33	208
ERX1201847	hES1	NA	NA	NA	ERP008742	ERS791830	0.979	0.243	3.025	0.575	0.794	0.783	2132174.0	1	0.0	0
ERX1201848	hES2	NA	NA	NA	ERP008742	ERS791831	0.976	0.266	2.833	0.565	0.700	0.771	2190264.0	1	18375949.5	2
ERX1201849	hES3	NA	NA	NA	ERP008742	ERS791832	0.980	0.252	3.331	0.601	0.760	0.796	2132322.0	1	0.0	0
ERX1201851	hKSR2	NA	NA	NA	ERP008742	ERS791834	0.975	0.671	2.837	0.460	0.952	0.779	1558.32	29072	46430.52	311
ERX1201852	hKSR3	NA	NA	NA	ERP008742	ERS791835	0.974	0.666	2.952	0.517	0.954	0.785	1577.63	28821	45986.41	294
ERX1275806	ESC	NA	NA	NA	ERP008742	ERS700729	0.970	0.511	2.537	0.435	0.986	0.795	4610.84	22271	502631.55	1100
ERX1275825	ESC	NA	NA	NA	ERP008742	ERS700729	0.970	0.511	2.533	0.437	0.986	0.794	4591.73	22411	505090.92	1114
ERX1327460	Embryo	embryonic stem cell	embryo	NA	ERP014223	ERS1057271	0.979	0.241	8.950	0.568	0.455	0.915	40501.95	181	0.0	0
ERX1327461	Embryo	embryonic stem cell	embryo	NA	ERP014223	ERS1057272	0.976	0.263	7.420	0.558	0.316	0.899	12148.99	4364	0.0	0
ERX1327462	Embryo	embryonic stem cell	embryo	NA	ERP014223	ERS1057273	0.980	0.250	9.418	0.594	0.398	0.915	8102.88	20835	0.0	0
ERX1327466	Embryo	pluripotent stem cell	embryo	NA	ERP014223	ERS1057277	0.974	0.659	5.099	0.515	0.814	0.865	1450.03	31075	32044.57	397
ERX1327467	Embryo	pluripotent stem cell	embryo	NA	ERP014223	ERS1057278	0.975	0.671	10.447	0.454	0.852	0.929	1307.55	33869	19417.24	1164
ERX1327468	Embryo	pluripotent stem cell	embryo	NA	ERP014223	ERS1057279	0.974	0.666	10.922	0.511	0.858	0.930	1316.06	33745	19184.38	1022
ERX1403212	F1 hPGCLC1	NA	NA	NA	ERP008742	ERS819841	0.976	0.496	2.578	0.648	0.060	0.710	3857.06	20411	724622.77	653
ERX1709191	hEpiLC 2016214 2	NA	NA	NA	ERP008742	ERS1167676	0.989	0.613	2.313	0.869	0.976	0.702	4935.18	40559	447407.31	1496
ERX1709194	hEpiLC 201635	NA	NA	NA	ERP008742	ERS1167679	0.987	0.580	2.128	0.828	0.981	0.777	8319.34	38309	472719.05	1532
ERX1765531	Brain	NA	brain	NA	ERP018009	ERS1414871	0.986	0.685	11.446	0.679	0.986	0.951	1153.15	42671	17137.48	3837
ERX1765532	Brain	NA	brain	NA	ERP018009	ERS1414872	0.986	0.692	12.430	0.667	0.986	0.952	1155.01	42965	17514.22	4032
ERX1765533	Brain	NA	brain	NA	ERP018009	ERS1414873	0.985	0.686	11.292	0.666	0.985	0.951	1155.77	42360	17119.74	3798
ERX1765537	Brain	NA	brain	NA	ERP018009	ERS1414877	0.998	0.651	11.734	0.700	0.987	0.951	1273.01	54292	107495.1	3664
ERX1765538	Brain	NA	brain	NA	ERP018009	ERS1414878	0.998	0.656	13.842	0.687	0.986	0.953	1303.72	57142	110966.47	3776
ERX1765539	Brain	NA	brain	NA	ERP018009	ERS1414879	0.998	0.651	12.027	0.688	0.986	0.951	1275.21	54739	109609.07	3658
ERX1823636	S6EOSKSR 1	NA	NA	NA	ERP008742	ERS1404569	0.978	0.643	3.757	0.776	0.155	0.714	1438.28	27618	45649.07	208
ERX1823638	S6EOSKSR 3	NA	NA	NA	ERP008742	ERS1404570	0.979	0.677	3.060	0.773	0.209	0.735	1487.07	26908	51964.9	188
ERX1823641	S6EOSp5 3	NA	NA	NA	ERP008742	ERS1404620	0.987	0.432	2.310	0.758	0.418	0.721	4640.36	13367	836693.11	886
ERX1823642	S6EOSp9 1	NA	NA	NA	ERP008742	ERS1404572	0.986	0.431	4.378	0.764	0.466	0.805	5092.69	19371	597539.73	1274
ERX1823643	S6EOSp9 2	NA	NA	NA	ERP008742	ERS1404646	0.984	0.385	3.650	0.719	0.588	0.787	5194.42	17032	597350.77	1145
ERX1823644	S6EOSp9 3	NA	NA	NA	ERP008742	ERS1404573	0.984	0.388	3.458	0.764	0.285	0.750	5275.16	13498	636909.61	1062
ERX1823645	S6EOSp15 1	NA	NA	NA	ERP008742	ERS1404621	0.986	0.339	2.258	0.756	0.168	0.737	0.0	0	613063.19	1439
ERX1823646	S6EOSp15 2	NA	NA	NA	ERP008742	ERS1404574	0.984	0.356	2.596	0.777	0.123	0.715	0.0	0	675614.49	1272
ERX1823650	PRGp8 4	NA	NA	NA	ERP008742	ERS1404576	0.985	0.506	4.765	0.744	0.166	0.850	4513.89	25689	366086.71	1042
ERX1965658	GP5D	NA	NA	NA	ERP010942	ERS1642969	0.986	0.631	5.292	0.855	0.637	0.928	12049.37	64172	588772.48	1670
ERX1965659	GP5D	NA	NA	NA	ERP010942	ERS1642970	0.987	0.630	4.223	0.837	0.745	0.910	13051.11	58560	684529.88	1432
ERX1965660	LHSAR cell with HOXB13 transduced	NA	NA	NA	ERP010942	ERS1642971	0.983	0.630	6.351	0.861	0.798	0.938	10957.58	55879	432988.72	2199
ERX1965661	Lhsar	NA	NA	NA	ERP010942	ERS1642972	0.984	0.636	5.940	0.860	0.806	0.933	11158.87	55248	435676.09	2188
ERX1965662	LoVo	NA	NA	NA	ERP010942	ERS1642973	0.988	0.499	10.625	0.864	0.653	0.955	14774.32	66447	472242.48	2914
ERX1965665	VCap	NA	NA	NA	ERP010942	ERS1642976	0.987	0.631	5.580	0.858	0.645	0.921	10817.05	62773	291369.45	2827
ERX2403135	Passage 10 Sort 2	NA	NA	NA	ERP008742	ERS1487930	0.980	0.331	6.868	0.691	0.927	0.882	9249.42	20662	433080.32	1727
ERX2403136	Passage 10 Sort 3	NA	NA	NA	ERP008742	ERS1487931	0.980	0.347	6.325	0.677	0.926	0.879	8324.47	21771	443135.58	1619
ERX2403137	Passage 10 Sort 4	NA	NA	NA	ERP008742	ERS1487932	0.973	0.287	3.370	0.563	0.946	0.798	0.0	0	0.0	0
ERX2515285	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363469	0.986	0.721	8.914	0.794	0.504	0.931	1215.78	38864	25134.69	1215
ERX2515286	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363470	0.982	0.723	10.272	0.799	0.270	0.932	1194.72	37023	22026.58	1170
ERX2515287	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363471	0.983	0.709	8.115	0.814	0.320	0.925	1238.01	38080	24130.21	1032
ERX2515288	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363472	0.982	0.725	7.653	0.792	0.193	0.926	1244.54	37095	22226.59	1091
ERX2515289	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363473	0.981	0.719	14.592	0.812	0.317	0.946	1147.58	36089	18356.27	1192
ERX2515290	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363474	0.983	0.728	10.558	0.815	0.343	0.935	1170.79	37800	25761.94	1212
ERX2515291	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363475	0.985	0.723	11.108	0.811	0.411	0.937	1158.68	40247	24076.85	1205
ERX2515292	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363476	0.983	0.706	8.503	0.811	0.430	0.928	1251.07	34343	17054.61	742
ERX2515293	Synovial Membrane	NA	synovial membrane	NA	ERP107813	ERS2363477	0.984	0.723	9.015	0.807	0.348	0.919	1238.06	35828	19602.89	1135
