accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
DRX794661	Ovary	NA	Ovary	NA	DRP015618	DRS580352	0.997	0.659	19.304	0.835	0.713	0.944	1284.25	62785	11340.79	2279
DRX794666	Oocyte	NA	Oocyte	NA	DRP015618	DRS580357	0.994	0.640	3.625	0.622	0.376	0.887	1844.3	35572	45596.41	365
DRX794667	Oocyte	NA	Oocyte	NA	DRP015618	DRS580358	0.994	0.646	4.873	0.625	0.517	0.915	1541.58	44465	31372.61	539
DRX833892	MC38	NA	MC38 cell	NA	DRP016508	DRS620376	0.995	0.427	19.355	0.818	0.745	0.950	9237.68	90638	170947.31	5970
DRX833893	MC38	NA	MC38 cell	NA	DRP016508	DRS620377	0.995	0.427	19.301	0.816	0.736	0.951	9288.54	89743	176783.22	5741
DRX833894	MC38	NA	MC38 cell	NA	DRP016508	DRS620378	0.995	0.429	20.416	0.851	0.755	0.949	9026.13	92482	175596.46	5772
DRX833895	MC38	NA	MC38 cell	NA	DRP016508	DRS620379	0.995	0.448	19.418	0.817	0.762	0.950	9207.76	87163	170912.67	5756
DRX833896	MC38	NA	MC38 cell	NA	DRP016508	DRS620380	0.995	0.444	18.823	0.815	0.762	0.951	9398.51	85655	172856.7	5696
DRX833897	MC38	NA	MC38 cell	NA	DRP016508	DRS620381	0.995	0.444	19.110	0.832	0.747	0.949	9287.35	86562	171975.72	5727
DRX958417	Embryo	NA	embryo	NA	DRP018178	DRS706581	0.966	0.727	3.329	0.842	0.756	0.876	1862.81	25752	94542.73	840
DRX958418	Embryo	NA	embryo	NA	DRP018178	DRS706582	0.969	0.347	3.213	0.836	0.753	0.872	1354762.0	1	0.0	0
DRX958419	Embryo	NA	embryo	NA	DRP018178	DRS706583	0.970	0.676	3.268	0.819	0.743	0.878	2815.24	26984	360587.8	1156
DRX958420	Embryo	NA	embryo	NA	DRP018178	DRS706584	0.970	0.127	3.023	0.803	0.728	0.867	941254.5	2	97891571.0	2
DRX958421	Embryo	NA	embryo	NA	DRP018178	DRS706585	0.967	0.787	4.808	0.837	0.636	0.917	1410.24	28804	50047.65	1034
DRX958422	Embryo	NA	embryo	NA	DRP018178	DRS706586	0.967	0.786	3.971	0.835	0.649	0.902	1503.93	28093	60501.24	906
DRX958423	Embryo	NA	embryo	NA	DRP018178	DRS706587	0.968	0.790	4.116	0.838	0.655	0.904	1462.69	27579	48474.3	1100
DRX958424	Embryo	NA	embryo	NA	DRP018178	DRS706588	0.967	0.791	4.552	0.832	0.599	0.913	1445.53	29258	53613.7	1074
DRX958425	Embryo	NA	embryo	NA	DRP018178	DRS706589	0.974	0.162	4.281	0.837	0.698	0.908	1354581.0	1	0.0	0
DRX958426	Embryo	NA	embryo	NA	DRP018178	DRS706590	0.966	0.201	4.684	0.842	0.699	0.910	949990.5	2	1745679.83	89
DRX958427	Embryo	NA	embryo	NA	DRP018178	DRS706591	0.967	0.122	4.550	0.834	0.707	0.911	1354762.0	1	0.0	0
DRX975341	Oocyte	NA	oocyte	NA	DRP017908	DRS692207	0.953	0.390	2.301	0.579	0.262	0.770	59577.32	3600	325891.1	3546
DRX975342	Oocyte	NA	oocyte	NA	DRP017908	DRS692208	0.950	0.341	2.631	0.569	0.198	0.796	43304.02	9237	283590.27	4095
DRX994855	Cerebrum	NA	cerebrum	NA	DRP018529	DRS722143	0.993	0.696	18.594	0.741	0.404	0.959	1141.62	48044	9398.78	1832
DRX994856	Cerebrum	NA	cerebrum	NA	DRP018529	DRS722144	0.994	0.703	18.301	0.762	0.556	0.952	1141.15	43774	8311.91	2326
DRX994857	Cerebellum	NA	cerebellum	NA	DRP018529	DRS722145	0.994	0.756	18.627	0.802	0.449	0.953	1175.45	53406	10347.97	3293
DRX994858	Cerebellum	NA	cerebellum	NA	DRP018529	DRS722146	0.995	0.741	16.038	0.801	0.426	0.953	1175.62	59325	9653.77	3322
DRX994859	Cerebrum	NA	cerebrum	NA	DRP018529	DRS722147	0.995	0.744	25.484	0.787	0.441	0.955	1151.47	64151	10227.22	3510
DRX994860	Cerebrum	NA	cerebrum	NA	DRP018529	DRS722148	0.994	0.736	16.013	0.776	0.404	0.952	1169.46	51019	9722.21	2934
DRX994861	Kidney	NA	kidney	NA	DRP018529	DRS722149	0.995	0.719	18.258	0.773	0.444	0.953	1094.19	54733	10313.29	2391
DRX994862	Kidney	NA	kidney	NA	DRP018529	DRS722150	0.994	0.725	16.172	0.790	0.438	0.951	1126.01	51651	9845.93	2311
DRX994863	Lung	NA	lung	NA	DRP018529	DRS722151	0.995	0.691	15.103	0.807	0.463	0.952	1146.06	42844	9323.29	2453
DRX994864	Lung	NA	lung	NA	DRP018529	DRS722152	0.995	0.688	17.248	0.796	0.438	0.953	1141.1	39912	9647.81	2078
DRX994865	Frontal Cortex	NA	Frontal cortex	NA	DRP018529	DRS722153	0.995	0.747	19.377	0.793	0.417	0.954	1140.88	69890	10928.22	3133
DRX994866	Frontal Cortex	NA	Frontal cortex	NA	DRP018529	DRS722154	0.995	0.736	14.547	0.778	0.400	0.952	1141.3	60844	10124.73	2776
DRX994867	Cerebellum	NA	cerebellum	NA	DRP018529	DRS722155	0.994	0.747	17.398	0.764	0.591	0.963	1111.05	50428	8334.83	3039
DRX994868	Cerebellum	NA	cerebellum	NA	DRP018529	DRS722156	0.994	0.716	15.688	0.757	0.596	0.962	1085.11	42444	8489.79	2060
DRX994869	Cerebrum	NA	cerebrum	NA	DRP018529	DRS722157	0.995	0.751	12.300	0.793	0.653	0.960	1152.03	51865	9106.52	2556
DRX994870	Cerebrum	NA	cerebrum	NA	DRP018529	DRS722158	0.995	0.774	13.704	0.785	0.535	0.961	1154.01	51607	8148.84	3492
DRX994871	Kidney	NA	kidney	NA	DRP018529	DRS722159	0.994	0.720	14.674	0.780	0.672	0.961	1090.73	49443	8209.3	2343
DRX994872	Kidney	NA	kidney	NA	DRP018529	DRS722160	0.995	0.737	18.778	0.805	0.564	0.963	1078.19	51063	8038.3	2963
DRX994873	Lung	NA	lung	NA	DRP018529	DRS722161	0.995	0.720	17.321	0.818	0.611	0.962	1095.8	42777	8362.5	2345
DRX994874	Lung	NA	lung	NA	DRP018529	DRS722162	0.995	0.707	17.516	0.820	0.470	0.963	1080.33	45583	8409.8	2334
DRX994875	Frontal Cortex	NA	Frontal cortex	NA	DRP018529	DRS722163	0.995	0.775	16.917	0.826	0.548	0.963	1131.78	69133	9219.06	3363
DRX994876	Frontal Cortex	NA	Frontal cortex	NA	DRP018529	DRS722164	0.995	0.758	22.661	0.784	0.598	0.965	1069.96	75425	9384.67	3131
ERX1048297	ESC	NA	NA	NA	ERP008742	ERS700708	0.978	0.368	3.129	0.593	0.933	0.822	796219.0	1	5973791.96	24
ERX1048298	ESC	NA	NA	NA	ERP008742	ERS700709	0.981	0.394	3.423	0.539	0.920	0.854	25025.19	582	4327364.08	59
ERX1048301	ESC	NA	NA	NA	ERP008742	ERS700712	0.978	0.362	2.542	0.603	0.927	0.777	794408.0	1	7257956.9	20
ERX1048302	ESC	NA	NA	NA	ERP008742	ERS700713	0.981	0.348	2.924	0.562	0.926	0.821	838820.0	1	6356506.07	30
ERX1048305	ESC	NA	NA	NA	ERP008742	ERS700708	0.978	0.368	3.106	0.592	0.934	0.821	838820.0	1	5469175.61	36
ERX1048306	ESC	NA	NA	NA	ERP008742	ERS700709	0.981	0.394	3.398	0.539	0.920	0.852	27798.71	435	4361963.39	64
ERX1048309	ESC	NA	NA	NA	ERP008742	ERS700712	0.978	0.362	2.529	0.603	0.927	0.776	795055.0	1	7820765.47	15
ERX1048310	ESC	NA	NA	NA	ERP008742	ERS700713	0.981	0.348	2.902	0.562	0.926	0.820	765932.0	2	8593345.0	10
ERX10986723	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568010	0.973	0.733	8.588	0.754	0.529	0.948	1357.42	69916	24774.4	2479
ERX10986724	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568011	0.974	0.734	7.009	0.808	0.533	0.945	1376.16	67785	36169.39	1781
ERX10986725	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568012	0.973	0.732	11.614	0.808	0.609	0.951	1295.96	80428	25544.75	2755
ERX10986726	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568013	0.972	0.739	11.845	0.826	0.532	0.952	1298.48	81808	26833.99	2654
ERX10986727	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568014	0.974	0.731	11.161	0.809	0.558	0.951	1290.33	82313	25970.73	2736
ERX10986728	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568015	0.971	0.738	11.085	0.790	0.523	0.951	1301.47	77573	26510.01	2624
ERX10986729	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568016	0.973	0.733	11.145	0.785	0.572	0.951	1295.48	80671	26817.01	2617
ERX10986730	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568017	0.973	0.737	8.042	0.785	0.471	0.948	1357.55	69940	26050.78	2487
ERX10986731	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568018	0.972	0.735	7.707	0.720	0.446	0.947	1360.45	67979	36536.35	1707
ERX10986732	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568019	0.972	0.737	7.083	0.720	0.497	0.945	1377.87	66940	38785.22	1672
ERX10986733	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568010	0.973	0.733	8.603	0.757	0.532	0.948	1351.17	70052	25963.95	2193
ERX10986734	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568011	0.974	0.734	7.026	0.809	0.536	0.945	1375.14	68045	38714.91	1518
ERX10986735	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568012	0.973	0.732	11.679	0.808	0.612	0.951	1299.7	80204	25610.03	2689
ERX10986736	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568013	0.972	0.738	12.001	0.826	0.533	0.952	1301.98	81818	28283.54	2337
ERX10986737	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568014	0.974	0.731	11.185	0.810	0.561	0.951	1282.57	82641	26847.81	2473
ERX10986738	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568015	0.971	0.738	11.087	0.792	0.526	0.951	1305.72	77271	26578.76	2610
ERX10986739	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568018	0.973	0.733	11.123	0.786	0.577	0.951	1303.16	79611	27590.22	2407
ERX10986740	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568019	0.973	0.737	8.047	0.787	0.474	0.948	1355.16	70204	26064.24	2474
ERX10986741	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568016	0.972	0.735	7.737	0.723	0.448	0.947	1365.94	67499	37122.87	1686
ERX10986742	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568017	0.972	0.737	7.155	0.724	0.497	0.945	1378.19	66841	36642.08	1846
ERX10986743	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568010	0.973	0.733	8.688	0.755	0.527	0.948	1357.46	69773	24687.81	2458
ERX10986744	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568011	0.974	0.734	7.112	0.808	0.531	0.945	1371.8	68334	35199.83	1898
ERX10986745	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568012	0.973	0.732	11.767	0.808	0.609	0.951	1294.51	80688	25450.42	2766
ERX10986746	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568013	0.972	0.739	12.028	0.826	0.531	0.952	1302.66	82087	27603.02	2527
ERX10986747	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568014	0.974	0.731	11.315	0.810	0.557	0.951	1282.68	83040	26496.68	2574
ERX10986748	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568015	0.971	0.739	11.212	0.791	0.521	0.951	1308.01	77490	26597.19	2652
ERX10986749	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568018	0.973	0.733	11.321	0.786	0.570	0.951	1297.89	80689	27705.97	2413
ERX10986750	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568019	0.973	0.737	8.146	0.786	0.468	0.948	1353.51	70668	26501.68	2408
ERX10986751	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568016	0.972	0.735	7.795	0.721	0.443	0.947	1366.12	67779	35398.31	1893
ERX10986752	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568017	0.972	0.737	7.156	0.721	0.495	0.945	1375.69	67393	37179.37	1824
ERX10986753	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568020	0.978	0.726	14.716	0.873	0.597	0.953	1230.2	87920	14812.11	4436
ERX10986754	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568021	0.978	0.725	11.558	0.791	0.488	0.951	1254.75	78382	24598.87	2318
ERX10986755	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568022	0.977	0.726	7.067	0.729	0.484	0.945	1333.95	67477	34498.04	1601
ERX10986756	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568023	0.978	0.729	11.618	0.801	0.554	0.951	1249.76	80897	24875.37	2341
ERX10986757	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568020	0.978	0.726	14.772	0.874	0.600	0.954	1227.69	88340	15013.41	4260
ERX10986758	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568021	0.978	0.725	11.543	0.792	0.493	0.951	1251.58	78508	24152.17	2460
ERX10986759	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568022	0.977	0.726	7.077	0.732	0.487	0.945	1338.81	67082	32398.05	1846
ERX10986760	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568023	0.978	0.728	11.604	0.801	0.558	0.951	1249.59	81052	24703.87	2388
ERX10986761	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568020	0.978	0.726	14.916	0.874	0.597	0.954	1227.45	88459	15043.74	4218
ERX10986762	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568021	0.978	0.726	11.674	0.791	0.487	0.951	1243.03	79609	23852.36	2522
ERX10986763	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568022	0.977	0.727	7.152	0.730	0.482	0.945	1331.92	67830	33289.43	1770
ERX10986764	Hippocampus	Hippocampus	NA	NA	ERP147933	ERS15568023	0.978	0.729	11.775	0.801	0.553	0.951	1253.99	80820	24262.88	2522
ERX10986765	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568024	0.981	0.727	22.381	0.719	0.492	0.956	1215.37	89536	14123.45	4381
ERX10986766	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568025	0.981	0.723	21.497	0.700	0.406	0.955	1227.45	85964	14380.08	4052
ERX10986767	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568026	0.982	0.721	31.162	0.764	0.534	0.957	1249.46	90546	13953.45	4311
ERX10986768	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568027	0.982	0.719	20.275	0.583	0.299	0.956	1177.33	92387	14271.62	3885
ERX10986769	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568028	0.981	0.722	18.248	0.599	0.409	0.955	1188.88	88346	13919.93	4114
ERX10986770	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568029	0.982	0.722	32.058	0.780	0.614	0.958	1246.47	92542	14462.93	4213
ERX10986771	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568030	0.982	0.720	23.111	0.705	0.371	0.956	1214.87	89206	13937.01	4318
ERX10986772	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568031	0.981	0.721	11.823	0.486	0.270	0.952	1239.84	76809	22979.15	2274
ERX10986773	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568032	0.982	0.721	21.079	0.618	0.385	0.956	1182.77	92360	13874.12	4400
ERX10986774	Excitatory Neurons	Excitatory Neurons	NA	NA	ERP147933	ERS15568033	0.981	0.710	5.187	0.335	0.196	0.934	1459.97	57797	41912.59	1221
ERX11707954	24h differentiation	24h differentiation	NA	NA	ERP155689	ERS17199513	0.994	0.816	9.395	0.803	0.800	0.930	1494.27	28256	31656.7	2879
ERX11707955	Epiblast Cell	epiblast cell	NA	NA	ERP155689	ERS17199514	0.991	0.819	11.887	0.795	0.780	0.934	1354.16	30529	34126.96	3147
ERX11707956	24h differentiation	24h differentiation	NA	NA	ERP155689	ERS17199515	0.994	0.804	10.979	0.797	0.788	0.933	1391.55	30404	32224.92	2892
ERX11707957	Epiblast Cell	epiblast cell	NA	NA	ERP155689	ERS17199516	0.992	0.826	9.174	0.792	0.758	0.929	1525.61	27872	35605.41	3188
ERX11707958	Epiblast Cell	epiblast cell	NA	NA	ERP155689	ERS17199517	0.980	0.813	11.047	0.781	0.682	0.929	1410.71	27058	34793.02	1751
ERX11707959	Epiblast Cell	epiblast cell	NA	NA	ERP155689	ERS17199518	0.981	0.813	10.410	0.816	0.540	0.912	1345.94	24829	32110.91	1439
ERX11707960	Epiblast Cell	epiblast cell	NA	NA	ERP155689	ERS17199519	0.982	0.810	11.761	0.811	0.625	0.922	1318.15	26676	31940.35	1619
ERX12187630	ERS12345735	NA	NA	NA	ERP138895	ERS12345735	0.992	0.677	8.233	0.803	0.284	0.927	1249.4	39443	17874.83	636
ERX12187631	ERS12345735	NA	NA	NA	ERP138895	ERS12345735	0.985	0.686	9.179	0.759	0.374	0.932	1248.36	39793	12125.64	1250
ERX12187632	ERS12345734	NA	NA	NA	ERP138895	ERS12345734	0.993	0.659	7.897	0.805	0.269	0.926	1328.02	37819	15858.83	842
ERX12187633	ERS12345734	NA	NA	NA	ERP138895	ERS12345734	0.985	0.668	8.752	0.761	0.354	0.931	1319.24	38443	13380.61	972
ERX12187634	ERS12345733	NA	NA	NA	ERP138895	ERS12345733	0.992	0.651	8.896	0.797	0.262	0.929	1291.98	31022	31792.34	405
ERX12187635	ERS12345733	NA	NA	NA	ERP138895	ERS12345733	0.985	0.660	10.072	0.753	0.350	0.935	1270.79	31161	20573.06	564
ERX12187636	ERS12345732	NA	NA	NA	ERP138895	ERS12345732	0.992	0.540	7.442	0.797	0.278	0.924	12252.19	8913	1562862.65	817
ERX12187637	ERS12345732	NA	NA	NA	ERP138895	ERS12345732	0.985	0.550	8.268	0.754	0.362	0.930	11546.61	12391	1680975.68	714
ERX1246049	ERS822411	NA	NA	NA	ERP003907	ERS822411	0.992	0.692	1.814	0.844	0.878	0.738	2030.21	21671	56651.91	283
ERX1246050	ERS822412	NA	NA	NA	ERP003907	ERS822412	0.993	0.381	1.753	0.805	0.889	0.734	0.0	0	41725280.0	1
ERX1246056	ERS822412	NA	NA	NA	ERP003907	ERS822412	0.993	0.382	1.747	0.805	0.889	0.732	613500.33	3	0.0	0
ERX1265809	C3 mPGCLC2	NA	NA	NA	ERP008742	ERS819854	0.983	0.196	2.020	0.551	0.727	0.715	657890.0	1	191994925.0	1
ERX1265810	D3 mPGCLC2	NA	NA	NA	ERP008742	ERS819855	0.983	0.217	2.133	0.508	0.804	0.749	634918.0	2	0.0	0
ERX1265811	E3 mPGCLC2	NA	NA	NA	ERP008742	ERS819856	0.982	0.364	2.009	0.511	0.803	0.722	471503.0	1	8040469.08	13
ERX1265812	F3 mPGCLC2	NA	NA	NA	ERP008742	ERS819857	0.982	0.324	2.085	0.470	0.828	0.730	539157.5	2	10998295.0	2
ERX1265813	G3 mPGCLC2	NA	NA	NA	ERP008742	ERS819858	0.981	0.355	2.483	0.571	0.568	0.771	710610.0	1	5053423.4	50
ERX1265814	H3 mPGCLC2	NA	NA	NA	ERP008742	ERS819859	0.977	0.400	2.283	0.383	0.892	0.744	116102.75	8	681179.54	153
ERX1265825	D2 mPGCLC1	NA	NA	NA	ERP008742	ERS819847	0.982	0.356	2.159	0.590	0.545	0.731	522923.33	3	5037860.87	55
ERX1265827	F2 mPGCLC1	NA	NA	NA	ERP008742	ERS819849	0.981	0.337	1.878	0.505	0.693	0.703	524415.33	3	7574647.95	22
ERX1265828	G2 mPGCLC1	NA	NA	NA	ERP008742	ERS819850	0.981	0.310	1.893	0.598	0.578	0.703	490508.0	1	12428370.5	4
ERX1265833	D2 mPGCLC1	NA	NA	NA	ERP008742	ERS819847	0.982	0.356	2.174	0.591	0.541	0.733	611522.0	1	5412641.21	33
ERX1265835	F2 mPGCLC1	NA	NA	NA	ERP008742	ERS819849	0.981	0.337	1.901	0.505	0.689	0.707	462650.0	1	8045445.38	13
ERX1265836	G2 mPGCLC1	NA	NA	NA	ERP008742	ERS819850	0.981	0.310	1.906	0.598	0.575	0.705	576749.0	1	13381157.0	1
ERX1265838	A3 mPGCLC1	NA	NA	NA	ERP008742	ERS819852	0.978	0.642	1.971	0.561	0.529	0.700	1662.73	27095	121338.47	366
ERX1265840	C3 mPGCLC2	NA	NA	NA	ERP008742	ERS819854	0.984	0.197	2.301	0.555	0.687	0.747	726912.5	2	0.0	0
ERX1265841	D3 mPGCLC2	NA	NA	NA	ERP008742	ERS819855	0.983	0.218	2.464	0.512	0.769	0.783	647677.0	1	0.0	0
ERX1265842	E3 mPGCLC2	NA	NA	NA	ERP008742	ERS819856	0.982	0.365	2.283	0.515	0.773	0.755	796219.0	1	5150558.34	44
ERX1265843	F3 mPGCLC2	NA	NA	NA	ERP008742	ERS819857	0.982	0.325	2.383	0.475	0.797	0.763	838820.0	1	9648913.33	6
ERX1265844	G3 mPGCLC2	NA	NA	NA	ERP008742	ERS819858	0.981	0.356	2.789	0.574	0.517	0.797	796219.0	1	4426827.69	58
ERX1265845	H3 mPGCLC2	NA	NA	NA	ERP008742	ERS819859	0.977	0.401	2.587	0.390	0.873	0.773	42863.49	232	379143.22	327
ERX1275777	ESC	NA	NA	NA	ERP008742	ERS700708	0.978	0.367	3.127	0.594	0.939	0.823	901931.0	2	6464652.16	19
ERX1275778	ESC	NA	NA	NA	ERP008742	ERS700709	0.982	0.394	3.414	0.542	0.925	0.855	27139.26	455	4336838.64	70
ERX1275781	ESC	NA	NA	NA	ERP008742	ERS700712	0.978	0.361	2.463	0.605	0.934	0.773	795055.0	1	7015838.68	19
ERX1275782	ESC	NA	NA	NA	ERP008742	ERS700713	0.981	0.348	2.868	0.564	0.932	0.820	766662.0	3	7059059.61	23
ERX1275785	ESC	NA	NA	NA	ERP008742	ERS700708	0.979	0.367	3.144	0.593	0.939	0.824	838820.0	1	6399575.41	22
ERX1275786	ESC	NA	NA	NA	ERP008742	ERS700709	0.982	0.394	3.429	0.542	0.925	0.856	23910.9	722	4215825.59	79
ERX1275789	ESC	NA	NA	NA	ERP008742	ERS700712	0.978	0.361	2.467	0.605	0.934	0.773	743112.0	1	8256100.56	9
ERX1275790	ESC	NA	NA	NA	ERP008742	ERS700713	0.981	0.348	2.879	0.563	0.932	0.820	838820.0	1	8830856.78	9
ERX13031890	ESC	mESC	NA	NA	ERP164177	ERS21039276	0.911	0.258	15.463	0.795	0.261	0.882	0.0	0	109675943.0	1
ERX13031893	ESC	mESC	NA	NA	ERP164177	ERS21039279	0.910	0.277	15.262	0.795	0.305	0.911	0.0	0	109678263.0	1
ERX13031896	ESC	mESC	NA	NA	ERP164177	ERS21039282	0.916	0.248	13.722	0.797	0.304	0.897	0.0	0	0.0	0
ERX13031899	ESC	mESC	NA	NA	ERP164177	ERS21039285	0.918	0.253	13.386	0.795	0.305	0.922	0.0	0	90385086.0	1
ERX14354192	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441074	0.994	0.700	13.571	0.849	0.430	0.957	1039.49	69809	8819.77	2896
ERX14354193	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441075	0.993	0.693	10.819	0.847	0.435	0.952	1072.01	68411	14337.76	1549
ERX14354194	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441076	0.994	0.700	14.193	0.843	0.432	0.957	1034.43	69529	8438.53	3117
ERX14354195	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441077	0.993	0.693	11.522	0.843	0.415	0.953	1061.0	68831	13126.25	1920
ERX14354196	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441078	0.994	0.703	20.167	0.858	0.385	0.939	925.71	80876	8155.84	3548
ERX14354197	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441079	0.993	0.690	15.370	0.844	0.382	0.937	1016.74	70098	8671.05	3211
ERX14354198	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441080	0.994	0.703	15.356	0.849	0.405	0.957	1004.04	71919	8249.63	3325
ERX14354199	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441081	0.993	0.695	11.566	0.848	0.414	0.952	1051.99	68457	13796.17	1640
ERX14354200	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441082	0.993	0.707	13.055	0.844	0.435	0.957	1022.2	68529	12489.89	1941
ERX14354201	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441083	0.993	0.697	9.968	0.841	0.421	0.952	1065.17	66331	13106.81	1840
ERX14354202	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441084	0.993	0.707	14.086	0.839	0.423	0.958	1009.85	69229	8259.4	3239
ERX14354203	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441085	0.993	0.697	11.334	0.834	0.406	0.953	1046.59	67278	13011.83	1838
ERX14354204	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441086	0.993	0.699	16.497	0.839	0.377	0.959	990.98	72919	8999.59	2653
ERX14354205	Small Intestine	stem cell young mitochondria	small intestine	NA	ERP172394	ERS24441087	0.993	0.690	11.616	0.840	0.397	0.954	1066.3	66956	13237.25	1809
ERX14354206	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441088	0.992	0.698	12.377	0.829	0.440	0.957	1045.74	66393	12767.08	1705
ERX14354207	Small Intestine	stem cell old mitochondria	small intestine	NA	ERP172394	ERS24441089	0.992	0.686	11.821	0.828	0.411	0.954	1061.32	66689	13474.53	1646
ERX1488983	Spleen	mature B cell	Spleen	NA	ERP015660	ERS333247	0.995	0.781	2.673	0.818	0.856	0.849	1412.63	33915	44566.48	523
ERX1488984	Spleen	mature B cell	Spleen	NA	ERP015660	ERS333245	0.995	0.796	2.278	0.807	0.851	0.813	1490.2	32400	55782.99	335
ERX1488985	Spleen	mature B cell	Spleen	NA	ERP015660	ERS333247	0.995	0.782	2.694	0.818	0.856	0.851	1435.1	32929	41868.77	442
ERX1488986	Spleen	mature B cell	Spleen	NA	ERP015660	ERS333245	0.995	0.796	2.294	0.808	0.851	0.815	1489.54	32313	57727.32	334
ERX1488987	Spleen	mature B cell	Spleen	NA	ERP015660	ERS333247	0.995	0.782	2.372	0.819	0.862	0.825	1474.96	32074	54689.7	347
ERX1488988	Spleen	mature B cell	Spleen	NA	ERP015660	ERS333245	0.995	0.797	2.025	0.809	0.857	0.785	1545.99	30494	67428.29	240
ERX1488989	Spleen	CD4-positive, alpha-beta T cell	Spleen	NA	ERP015660	ERS255579	0.996	0.782	2.781	0.824	0.855	0.854	1366.19	34903	39584.43	548
